rating_id,user_id,food_id,food_code,rating,User_ID,Food_ID
3,1,120,27445220,2,0,52
4,1,176,32105210,2,0,72
5,1,184,41311030,3,0,78
6,1,193,42401100,2,0,82
7,4,365,42403010,4,1,83
8,4,156,28340110,5,1,66
9,4,400,73105010,4,1,126
11,5,333,11511400,5,2,13
12,5,158,28340610,5,2,67
13,5,212,58156110,1,2,93
14,10,333,11511400,4,5,13
15,10,370,61210010,4,5,103
16,10,273,72307000,3,5,124
17,10,319,11320000,2,5,1
18,10,81,26319140,5,5,36
19,10,65,26307140,4,5,33
20,11,302,11111160,5,6,0
21,11,336,11513300,5,6,14
23,11,86,26319161,5,6,37
24,11,158,28340610,5,6,67
25,11,60,26213180,5,6,30
26,11,90,27150110,5,6,39
27,12,326,11350010,5,7,5
28,12,339,11513360,4,7,16
29,12,379,64101010,4,7,106
30,12,178,32105240,5,7,74
31,12,328,11350030,5,7,7
32,13,325,11350000,3,8,4
33,13,178,32105240,4,8,74
34,13,189,41812400,5,8,80
35,13,379,64101010,5,8,106
36,13,16,14710200,5,8,22
37,14,338,11513355,2,9,15
38,14,379,64101010,4,9,106
39,15,325,11350000,5,10,4
40,15,327,11350020,4,10,6
41,15,405,75200700,4,10,131
42,15,379,64101010,5,10,106
43,15,16,14710200,5,10,22
44,16,197,58150100,4,11,85
45,18,327,11350020,4,13,6
46,17,178,32105240,4,12,74
47,17,379,64101010,3,12,106
48,18,328,11350030,3,13,7
49,17,151,28310110,3,12,64
50,17,382,64104600,2,12,109
51,18,151,28310110,3,13,64
52,17,325,11350000,3,12,4
53,18,381,64104030,4,13,108
54,18,354,11513854,5,13,19
55,19,380,64104010,5,14,107
56,19,400,73105010,5,14,126
57,19,170,32103030,5,14,70
58,19,388,64133100,5,14,112
59,19,109,27350070,4,14,47
60,19,23,26109133,3,14,24
61,16,380,64104010,2,11,107
62,16,342,11513375,3,11,18
63,16,198,58150520,1,11,86
64,16,354,11513854,4,11,19
65,21,395,64201010,4,15,114
66,21,381,64104030,3,15,108
67,21,328,11350030,5,15,7
68,21,16,14710200,3,15,22
69,21,432,92550360,2,15,145
70,22,380,64104010,4,16,107
71,22,381,64104030,5,16,108
72,22,325,11350000,4,16,4
73,22,182,41221020,3,16,76
74,22,8,11432000,5,16,9
75,22,366,42404010,5,16,84
76,22,55,26205160,4,16,29
77,23,142,27510700,3,17,60
78,23,64,26305160,5,17,32
79,23,96,27243100,5,17,43
80,23,96,27243100,5,17,43
81,23,181,41203030,4,17,75
82,23,399,73105000,2,17,125
83,23,270,72202010,3,17,122
84,23,400,73105010,5,17,126
85,23,296,75608100,4,17,140
86,5,228,58164210,4,2,99
87,5,101,27250160,3,2,46
88,5,176,32105210,1,2,72
89,5,328,11350030,2,2,7
90,5,120,27445220,4,2,52
91,5,133,27450070,1,2,56
92,6,364,11553130,3,3,21
93,6,122,27450020,3,3,54
94,6,212,58156110,1,3,93
95,6,96,27243100,5,3,43
96,6,98,27250030,3,3,45
97,6,379,64101010,1,3,106
98,9,176,32105210,5,4,72
99,9,450,92613510,1,4,151
100,9,147,27550720,5,4,62
101,9,161,28350050,5,4,68
102,9,154,28311010,3,4,65
103,9,228,58164210,3,4,99
104,27,45,26137123,3,18,27
105,27,111,27350410,4,18,48
106,27,101,27250160,1,18,46
107,27,15,11446000,3,18,11
110,28,120,27445220,3,19,52
111,28,158,28340610,4,19,67
112,28,101,27250160,2,19,46
113,28,379,64101010,5,19,106
114,28,98,27250030,5,19,45
115,29,96,27243100,4,20,43
116,29,161,28350050,5,20,68
117,29,45,26137123,2,20,27
118,29,228,58164210,2,20,99
119,29,287,75418030,2,20,135
120,29,101,27250160,5,20,46
121,29,98,27250030,2,20,45
122,29,286,75418020,3,20,134
124,30,73,26315190,3,21,34
125,30,96,27243100,3,21,43
126,28,96,27243100,5,19,43
127,30,136,27450100,2,21,58
128,30,293,75440610,1,21,139
129,30,271,72202020,2,21,123
130,30,205,58151230,3,21,92
131,30,13,11435100,2,21,10
132,31,448,92611100,1,22,149
133,31,25,26109143,5,22,25
134,31,279,75148010,3,22,130
135,31,185,41311040,2,22,79
136,31,242,58407050,1,22,102
137,32,393,64134100,2,23,113
138,32,117,27415140,5,23,50
140,32,333,11511400,5,23,13
141,32,387,64132500,1,23,111
142,32,176,32105210,3,23,72
143,32,89,27150010,2,23,38
144,33,219,58163130,2,24,96
145,33,277,75146000,2,24,128
146,34,403,75132000,4,25,127
147,34,158,28340610,5,25,67
149,35,324,11321200,5,26,3
150,35,158,28340610,4,26,67
151,35,95,27213010,4,26,42
152,35,328,11350030,1,26,7
153,35,400,73105010,3,26,126
154,36,278,75147000,4,27,129
155,36,158,28340610,3,27,67
156,36,176,32105210,3,27,72
157,36,133,27450070,1,27,56
158,36,433,92550370,2,27,146
159,36,385,64124020,4,27,110
160,36,238,58404500,3,27,101
161,37,287,75418030,2,28,135
162,37,301,75657000,2,28,141
163,37,267,72125260,2,28,120
164,37,176,32105210,1,28,72
165,37,228,58164210,5,28,99
166,38,193,42401100,2,29,82
167,38,120,27445220,4,29,52
168,38,156,28340110,1,29,66
169,38,154,28311010,3,29,65
170,38,324,11321200,2,29,3
171,38,433,92550370,3,29,146
172,38,15,11446000,4,29,11
173,39,146,27550420,3,30,61
174,39,95,27213010,4,30,42
175,39,161,28350050,4,30,68
176,39,286,75418020,1,30,134
177,39,98,27250030,4,30,45
179,40,171,32103035,5,31,71
180,40,181,41203030,2,31,75
181,40,109,27350070,1,31,47
182,40,205,58151230,5,31,92
183,40,474,95312410,5,31,156
184,41,176,32105210,3,32,72
185,41,120,27445220,4,32,52
187,42,474,95312410,5,33,156
188,42,121,27450010,1,33,53
189,42,98,27250030,2,33,45
190,42,111,27350410,1,33,48
191,42,45,26137123,3,33,27
192,43,385,64124020,1,34,110
193,43,133,27450070,3,34,56
194,43,158,28340610,3,34,67
195,43,450,92613510,2,34,151
196,43,176,32105210,2,34,72
197,44,286,75418020,3,35,134
198,44,73,26315190,3,35,34
199,45,193,42401100,1,36,82
200,45,171,32103035,5,36,71
201,45,324,11321200,3,36,3
202,46,177,32105230,3,37,73
203,46,89,27150010,5,37,38
204,46,13,11435100,2,37,10
205,46,222,58163380,2,37,97
206,46,181,41203030,5,37,75
207,4,177,32105230,1,1,73
208,47,325,11350000,5,38,4
209,47,328,11350030,5,38,7
210,47,380,64104010,5,38,107
211,47,178,32105240,5,38,74
212,47,399,73105000,5,38,125
214,48,190,41812450,3,39,81
215,48,177,32105230,3,39,73
216,48,120,27445220,3,39,52
217,49,296,75608100,5,40,140
218,49,45,26137123,4,40,27
219,49,265,71803010,5,40,119
220,49,324,11321200,5,40,3
221,50,219,58163130,5,41,96
222,50,448,92611100,1,41,149
223,50,333,11511400,5,41,13
224,50,393,64134100,2,41,113
225,51,450,92613510,3,42,151
226,51,219,58163130,1,42,96
227,52,473,95312400,1,43,155
228,52,73,26315190,3,43,34
229,52,161,28350050,5,43,68
230,52,228,58164210,5,43,99
231,52,403,75132000,3,43,127
232,52,393,64134100,4,43,113
233,52,95,27213010,2,43,42
234,52,98,27250030,4,43,45
235,52,177,32105230,3,43,73
236,52,278,75147000,5,43,129
237,53,218,58162310,3,44,95
238,53,193,42401100,2,44,82
239,53,264,71801100,4,44,118
240,53,400,73105010,1,44,126
241,53,120,27445220,5,44,52
242,53,158,28340610,5,44,67
243,53,96,27243100,1,44,43
244,53,13,11435100,4,44,10
245,53,203,58151210,1,44,90
246,53,134,27450080,1,44,57
247,53,176,32105210,4,44,72
248,54,282,75403200,2,45,133
249,54,202,58151200,5,45,89
250,55,433,92550370,1,46,146
251,55,328,11350030,2,46,7
252,55,286,75418020,3,46,134
253,56,98,27250030,2,47,45
255,56,278,75147000,3,47,129
256,56,161,28350050,2,47,68
257,57,39,26127123,3,48,26
258,57,193,42401100,4,48,82
259,57,120,27445220,3,48,52
260,57,158,28340610,4,48,67
261,57,52,26153122,5,48,28
262,57,177,32105230,1,48,73
263,57,96,27243100,2,48,43
264,57,328,11350030,4,48,7
265,57,205,58151230,5,48,92
266,57,330,11370000,1,48,8
267,58,270,72202010,2,49,122
268,58,263,71704000,4,49,117
269,58,97,27250020,1,49,44
270,58,158,28340610,3,49,67
271,59,387,64132500,4,50,111
272,59,287,75418030,2,50,135
273,59,176,32105210,2,50,72
274,59,141,27451070,1,50,59
276,60,287,75418030,3,51,135
277,60,96,27243100,3,51,43
278,60,136,27450100,5,51,58
279,60,278,75147000,1,51,129
280,60,286,75418020,3,51,134
281,60,158,28340610,2,51,67
282,60,288,75418040,3,51,136
283,60,296,75608100,4,51,140
284,60,324,11321200,5,51,3
285,61,120,27445220,1,52,52
286,62,277,75146000,3,53,128
287,62,185,41311040,2,53,79
288,62,324,11321200,2,53,3
289,62,330,11370000,1,53,8
290,63,111,27350410,2,54,48
291,63,45,26137123,5,54,27
292,63,387,64132500,2,54,111
293,63,147,27550720,5,54,62
294,63,474,95312410,1,54,156
295,64,15,11446000,4,55,11
296,64,181,41203030,2,55,75
297,64,193,42401100,3,55,82
298,64,214,58160000,3,55,94
299,64,77,26319121,5,55,35
300,64,251,71601040,3,55,115
302,64,393,64134100,4,55,113
303,65,96,27243100,5,56,43
304,65,271,72202020,5,56,123
305,66,98,27250030,1,57,45
306,66,393,64134100,3,57,113
307,66,214,58160000,2,57,94
308,66,96,27243100,2,57,43
309,66,301,75657000,3,57,141
310,66,89,27150010,2,57,38
311,66,115,27363100,1,57,49
312,67,176,32105210,3,58,72
313,67,120,27445220,2,58,52
314,67,161,28350050,5,58,68
315,67,98,27250030,2,58,45
316,67,205,58151230,3,58,92
317,68,251,71601040,2,59,115
318,68,433,92550370,1,59,146
319,68,177,32105230,5,59,73
320,68,98,27250030,4,59,45
321,68,39,26127123,1,59,26
322,69,176,32105210,4,60,72
323,69,219,58163130,4,60,96
324,69,324,11321200,3,60,3
325,69,120,27445220,1,60,52
326,69,77,26319121,2,60,35
327,69,171,32103035,2,60,71
328,70,416,92510955,5,61,143
329,70,185,41311040,5,61,79
330,70,289,75418060,3,61,137
331,70,379,64101010,2,61,106
332,70,433,92550370,2,61,146
333,70,449,92613010,4,61,150
334,70,25,26109143,2,61,25
335,70,101,27250160,5,61,46
336,71,287,75418030,1,62,135
337,71,251,71601040,2,62,115
338,71,161,28350050,3,62,68
339,71,89,27150010,4,62,38
340,71,158,28340610,1,62,67
341,71,428,92550040,4,62,144
342,71,39,26127123,5,62,26
343,72,123,27450030,5,63,55
344,72,450,92613510,2,63,151
345,72,161,28350050,3,63,68
347,79,25,26109143,5,64,25
348,79,177,32105230,4,64,73
349,79,393,64134100,3,64,113
350,79,372,61210250,1,64,104
351,79,52,26153122,2,64,28
352,79,109,27350070,1,64,47
353,80,147,27550720,4,65,62
354,80,98,27250030,1,65,45
355,80,183,41311020,5,65,77
356,80,282,75403200,4,65,133
357,80,45,26137123,2,65,27
358,81,450,92613510,1,66,151
359,81,328,11350030,4,66,7
360,81,96,27243100,5,66,43
361,81,176,32105210,3,66,72
362,81,293,75440610,2,66,139
363,81,193,42401100,4,66,82
364,81,185,41311040,1,66,79
365,81,330,11370000,5,66,8
366,81,184,41311030,1,66,78
367,81,219,58163130,1,66,96
368,82,171,32103035,2,67,71
369,82,388,64133100,1,67,112
370,82,286,75418020,1,67,134
371,82,158,28340610,2,67,67
372,82,176,32105210,3,67,72
373,82,120,27445220,4,67,52
374,82,156,28340110,2,67,66
375,82,96,27243100,3,67,43
376,42,120,27445220,5,33,52
381,83,25,26109143,5,68,25
382,83,120,27445220,2,68,52
383,83,158,28340610,5,68,67
384,84,365,42403010,2,69,83
385,84,118,27416400,4,69,51
386,84,435,92550400,4,69,147
387,84,281,75403020,3,69,132
389,84,171,32103035,1,69,71
390,85,166,28355310,1,70,69
391,85,474,95312410,5,70,156
392,86,433,92550370,4,71,146
393,86,185,41311040,5,71,79
394,86,93,27150410,2,71,40
395,86,449,92613010,2,71,150
396,86,193,42401100,5,71,82
397,86,267,72125260,3,71,120
398,87,120,27445220,1,72,52
399,87,433,92550370,4,72,146
400,87,133,27450070,1,72,56
401,88,214,58160000,3,73,94
402,88,120,27445220,2,73,52
403,88,45,26137123,2,73,27
404,89,120,27445220,2,74,52
405,89,146,27550420,4,74,61
406,89,171,32103035,4,74,71
407,89,403,75132000,4,74,127
408,89,96,27243100,2,74,43
409,89,251,71601040,4,74,115
410,89,176,32105210,4,74,72
411,89,25,26109143,1,74,25
412,89,117,27415140,1,74,50
413,89,238,58404500,2,74,101
414,89,301,75657000,5,74,141
415,90,101,27250160,2,75,46
416,90,205,58151230,5,75,92
417,90,161,28350050,5,75,68
418,90,387,64132500,4,75,111
419,90,324,11321200,5,75,3
420,90,45,26137123,3,75,27
421,84,205,58151230,1,69,92
422,35,45,26137123,2,26,27
423,39,45,26137123,3,30,27
424,91,146,27550420,3,76,61
425,91,193,42401100,1,76,82
426,91,271,72202020,3,76,123
427,92,176,32105210,4,77,72
428,92,385,64124020,3,77,110
429,93,378,64100220,4,78,105
430,93,147,27550720,4,78,62
432,30,378,64100220,1,21,105
433,48,378,64100220,5,39,105
434,56,378,64100220,1,47,105
435,94,141,27451070,1,79,59
436,94,293,75440610,4,79,139
437,94,435,92550400,5,79,147
438,94,328,11350030,5,79,7
439,94,176,32105210,2,79,72
440,94,115,27363100,2,79,49
444,95,45,26137123,5,80,27
445,95,428,92550040,2,80,144
446,95,115,27363100,3,80,49
447,95,94,27151070,3,80,41
448,95,212,58156110,3,80,93
449,95,387,64132500,5,80,111
450,95,433,92550370,4,80,146
451,95,177,32105230,5,80,73
452,96,176,32105210,5,81,72
453,96,121,27450010,2,81,53
454,96,193,42401100,5,81,82
455,96,330,11370000,5,81,8
456,97,120,27445220,2,82,52
457,97,324,11321200,4,82,3
458,97,328,11350030,1,82,7
459,97,147,27550720,2,82,62
461,97,185,41311040,3,82,79
462,97,146,27550420,4,82,61
463,97,341,11513370,3,82,17
464,97,450,92613510,4,82,151
465,98,296,75608100,2,83,140
466,98,289,75418060,5,83,137
467,98,166,28355310,1,83,69
468,98,341,11513370,3,83,17
469,98,324,11321200,4,83,3
470,98,450,92613510,2,83,151
471,98,136,27450100,1,83,58
472,99,433,92550370,3,84,146
473,99,324,11321200,1,84,3
474,100,293,75440610,4,85,139
475,100,341,11513370,4,85,17
476,100,324,11321200,4,85,3
477,100,330,11370000,2,85,8
478,101,341,11513370,2,86,17
479,101,473,95312400,3,86,155
480,101,25,26109143,3,86,25
481,59,473,95312400,4,50,155
482,97,473,95312400,5,82,155
483,102,416,92510955,2,87,143
484,102,271,72202020,1,87,123
485,103,96,27243100,3,88,43
486,103,193,42401100,1,88,82
487,103,358,11519205,3,88,20
488,104,120,27445220,5,89,52
489,104,400,73105010,2,89,126
490,104,286,75418020,1,89,134
491,104,450,92613510,5,89,151
492,104,293,75440610,3,89,139
493,104,52,26153122,2,89,28
494,104,190,41812450,1,89,81
495,64,293,75440610,5,55,139
496,70,293,75440610,3,61,139
497,105,428,92550040,5,90,144
498,105,379,64101010,2,90,106
499,105,158,28340610,3,90,67
500,105,193,42401100,5,90,82
501,106,293,75440610,3,91,139
502,106,287,75418030,2,91,135
503,106,286,75418020,2,91,134
504,106,378,64100220,4,91,105
505,107,330,11370000,5,92,8
506,107,123,27450030,5,92,55
507,107,158,28340610,2,92,67
508,107,177,32105230,4,92,73
509,107,341,11513370,4,92,17
510,107,379,64101010,5,92,106
511,107,13,11435100,3,92,10
512,107,381,64104030,4,92,108
513,108,199,58151170,3,93,87
514,108,181,41203030,2,93,75
515,108,328,11350030,2,93,7
516,108,296,75608100,3,93,140
517,109,147,27550720,4,94,62
518,109,154,28311010,5,94,65
519,109,433,92550370,2,94,146
520,109,328,11350030,2,94,7
521,109,228,58164210,2,94,99
522,109,333,11511400,3,94,13
523,109,13,11435100,1,94,10
524,109,158,28340610,4,94,67
525,110,381,64104030,1,95,108
526,110,251,71601040,3,95,115
527,111,146,27550420,5,96,61
528,111,332,11511300,4,96,12
529,112,238,58404500,4,97,101
530,112,332,11511300,2,97,12
531,112,115,27363100,5,97,49
532,113,123,27450030,1,98,55
533,113,185,41311040,1,98,79
534,113,101,27250160,3,98,46
535,113,332,11511300,2,98,12
