,11432000,11435100,11446000,14710200,26109123,26109133,26109143,26127123,26137123,26153122,26205160,26213180,26303160,26305160,26307140,26315190,26319121,26319140,26319161,27150010,27150110,27150410,27151070,27213010,27243100,27250020,27250030,27250160,27350070,27350410,27363100,27415140,27416400,27445220,27450010,27450020,27450030,27450070,27450080,27450100,27451070,27510700,27550420,27550720,28310110,28311010,28340110,28340610,28350050,28355310,32103030,32103035,32105210,32105230,32105240,41203030,41221020,41311020,41311030,41311040,41812400,41812450,42401100,58150100,58150520,58151170,58151190,58151200,58151210,58151220,58151230,58156110,58160000,58162310,58163130,58163380,58163420,58164210,58200250,58404500,58407050,71601040,71704000,71801100,71803010,72125260,72125500,72202010,72202020,72307000,75146000,75147000,75148010,75403020,75403200,75418020,75418030,75418040,75418060,75440610,75608100,75657000,11111160,11320000,11321200,11350000,11350010,11350020,11350030,11370000,11511300,11511400,11513300,11513355,11513360,11513370,11513375,11513854,11519205,11553130,42403010,42404010,61210010,61210250,64100220,64101010,64104010,64104030,64104600,64124020,64132500,64133100,64134100,64201010,73105000,73105010,75132000,75200700,92510955,92550040,92550360,92550370,92550400,92611100,92613010,92613510,94220215,95312400,95312410
1,1.599923849105835,2.353750467300415,2.6859915256500244,2.659365653991699,2.0674827098846436,2.3311386108398438,2.7988522052764893,2.466963291168213,2.929551839828491,2.051035165786743,1.90816068649292,2.179975986480713,2.2555992603302,2.69425368309021,2.563345432281494,2.311331033706665,2.619748115539551,1.6395407915115356,2.7659494876861572,2.540708065032959,2.6651108264923096,2.202733039855957,1.929190993309021,2.506679058074951,2.820157527923584,2.2336394786834717,2.479703187942505,2.494941473007202,1.903769612312317,2.554919719696045,1.910495638847351,1.6295069456100464,2.672997236251831,2.0,2.7105698585510254,2.5811541080474854,2.6584341526031494,2.1107308864593506,2.4180171489715576,2.2556447982788086,1.5635414123535156,2.646486282348633,2.9105584621429443,2.934201955795288,2.626661539077759,2.766514301300049,2.266695499420166,2.919421434402466,2.984807252883911,2.2059803009033203,2.4261422157287598,2.8360683917999268,2.0,2.4111955165863037,3.120433807373047,2.2893149852752686,2.449432373046875,2.845292806625366,3.0,2.5812926292419434,2.5341379642486572,1.9540165662765503,2.0,2.374882459640503,2.307302236557007,2.3917176723480225,2.6289405822753906,2.695690870285034,2.823228120803833,1.8891597986221313,2.8752243518829346,2.232604742050171,2.729959726333618,2.2629945278167725,2.6426949501037598,1.7823529243469238,2.0634799003601074,2.6588094234466553,2.5348494052886963,2.310077667236328,1.4196797609329224,2.4304144382476807,2.4651455879211426,2.889843225479126,2.4989447593688965,2.1506009101867676,2.229280948638916,1.9608983993530273,1.9161272048950195,2.4313769340515137,2.5425665378570557,2.63938045501709,2.2502281665802,2.678020477294922,2.2855281829833984,1.825629472732544,2.1363723278045654,2.67283296585083,2.4852981567382812,2.944020986557007,2.9393486976623535,2.9444901943206787,2.5484108924865723,2.039583683013916,2.9081811904907227,3.040813684463501,2.6609911918640137,2.5239548683166504,2.5950326919555664,3.116302013397217,2.4788053035736084,2.3445589542388916,2.0889556407928467,2.1248507499694824,2.5239365100860596,2.602092981338501,2.3427248001098633,1.8345695734024048,2.7068519592285156,2.6625564098358154,2.6377482414245605,2.7772915363311768,2.5292088985443115,1.767730951309204,2.347334384918213,2.512051820755005,2.5514919757843018,2.935513496398926,1.8105539083480835,2.3386244773864746,2.563309669494629,2.521071434020996,2.984114408493042,2.4108872413635254,1.8966768980026245,2.728732109069824,2.675882339477539,2.628223419189453,2.478692054748535,2.461026430130005,1.9352846145629883,2.404409170150757,2.4867653846740723,1.3120028972625732,2.3758327960968018,2.3669629096984863,2.7869203090667725,2.242089033126831,3.2178449630737305
4,2.4154458045959473,3.235772132873535,3.576845645904541,3.581045150756836,2.9388012886047363,3.1818814277648926,3.6460764408111572,3.3064494132995605,3.8090016841888428,2.9338107109069824,2.723367691040039,3.061215877532959,3.1269984245300293,3.5897769927978516,3.470374822616577,3.2007768154144287,3.521723985671997,2.5120718479156494,3.6257591247558594,3.4466500282287598,3.5307343006134033,3.0939042568206787,2.7695322036743164,3.3953564167022705,3.717012405395508,3.0830094814300537,3.3635904788970947,3.3999881744384766,2.7459609508514404,3.3980443477630615,2.7548766136169434,2.438138723373413,3.6116902828216553,3.5844712257385254,3.547886371612549,3.440080404281616,3.525663137435913,2.943587303161621,3.3181283473968506,3.108761787414551,2.446843385696411,3.5356690883636475,3.7943711280822754,3.8309473991394043,3.4902729988098145,3.6800320148468018,5.0,3.8127622604370117,3.905036211013794,3.0787692070007324,3.299872636795044,3.7338826656341553,3.665893316268921,1.0,4.012953281402588,3.1567728519439697,3.319749116897583,3.7497408390045166,3.4006245136260986,3.477451801300049,3.4451987743377686,2.8378138542175293,3.615663766860962,3.277791738510132,3.1683549880981445,3.274470567703247,3.5202114582061768,3.5651767253875732,3.713311195373535,2.749051094055176,3.775059938430786,3.110694408416748,3.6286582946777344,3.1289544105529785,3.5469510555267334,2.6490304470062256,2.895505428314209,3.5603280067443848,3.40071964263916,3.209749698638916,2.2832250595092773,3.294617176055908,3.3543713092803955,3.7640271186828613,3.3772380352020264,3.0415475368499756,3.1046431064605713,2.8068854808807373,2.8401663303375244,3.339916467666626,3.429814338684082,3.487511157989502,3.12209415435791,3.5755040645599365,3.1583244800567627,2.6979007720947266,2.9840729236602783,3.5336287021636963,3.35068678855896,3.8635172843933105,3.839296579360962,3.8122634887695312,3.453815221786499,2.9435136318206787,3.7852370738983154,3.883237838745117,3.5484330654144287,3.398132801055908,3.475031852722168,3.983811378479004,3.3733301162719727,3.195197820663452,2.979710578918457,2.979921579360962,3.402707576751709,3.4370498657226562,3.2279796600341797,2.7052316665649414,3.6116390228271484,3.550950288772583,4.0,3.6782937049865723,3.4333579540252686,2.590707540512085,3.210681676864624,3.4068994522094727,3.427781820297241,3.7751638889312744,2.662956953048706,3.2425384521484375,3.452146530151367,3.4066343307495117,3.859900951385498,3.306037664413452,2.7462570667266846,4.0,3.5761051177978516,3.5345845222473145,3.3691577911376953,3.3645575046539307,2.7727158069610596,3.289604425430298,3.3771309852600098,2.1586177349090576,3.272029161453247,3.2430808544158936,3.663755416870117,3.085839033126831,4.088046550750732
5,2.201171636581421,2.963559865951538,3.2831337451934814,3.2730367183685303,2.643148183822632,2.9151415824890137,3.3709237575531006,3.020371198654175,3.527855396270752,2.6438701152801514,2.470543146133423,2.777745485305786,2.851818084716797,3.309448719024658,3.1856744289398193,2.8991355895996094,3.2045555114746094,2.2413902282714844,3.365037679672241,3.1615564823150635,3.2527823448181152,2.7915189266204834,2.508913516998291,3.109565496444702,3.422457218170166,2.8134469985961914,3.0487399101257324,3.0,2.4934134483337402,3.1409544944763184,2.5306832790374756,2.1451520919799805,3.285482883453369,4.0,3.2881758213043213,3.1582748889923096,3.253080368041992,1.0,3.038510322570801,2.8602006435394287,2.15669846534729,3.2575368881225586,3.53106427192688,3.5310893058776855,3.1991236209869385,3.3790361881256104,2.862309217453003,5.0,3.624347686767578,2.8091487884521484,3.0293474197387695,3.442103385925293,1.0,3.0143916606903076,3.7317514419555664,2.857513904571533,3.0433523654937744,3.4530012607574463,3.123115062713623,3.163227081298828,3.1708145141601562,2.5647716522216797,3.320291757583618,2.9852001667022705,2.9042580127716064,2.96899151802063,3.2118496894836426,3.3100547790527344,3.434929132461548,2.482590436935425,3.502148389816284,1.0,3.342001438140869,2.85168194770813,3.2407679557800293,2.387662649154663,2.626551866531372,4.0,3.1229848861694336,2.928070068359375,2.0269269943237305,3.014317512512207,3.053356885910034,3.496669054031372,3.1032674312591553,2.7633938789367676,2.8297672271728516,2.5308115482330322,2.558884620666504,3.0345444679260254,3.1255898475646973,3.204167366027832,2.8546016216278076,3.2946860790252686,2.9061405658721924,2.434901475906372,2.7134737968444824,3.2568013668060303,3.051366090774536,3.5684661865234375,3.551032781600952,3.5505073070526123,3.149430751800537,2.671691656112671,3.490687608718872,3.626155376434326,3.2678489685058594,3.1205477714538574,2.0,3.709747314453125,3.094353437423706,5.0,2.6945972442626953,2.714552640914917,3.1173782348632812,3.169650077819824,2.9300377368927,2.4534096717834473,3.324066162109375,3.2632334232330322,3.2395169734954834,3.3872182369232178,3.1313533782958984,2.313023567199707,2.9426944255828857,3.1126246452331543,3.1512653827667236,3.5120537281036377,2.4156649112701416,2.9455466270446777,3.1830973625183105,3.0924224853515625,3.5740034580230713,3.035719394683838,2.4874114990234375,3.3246874809265137,3.2830960750579834,3.2392683029174805,3.056462526321411,3.0764243602752686,2.526146173477173,3.0249295234680176,3.092162609100342,1.8734126091003418,2.979534864425659,2.9633193016052246,3.3797693252563477,2.82729172706604,3.8245484828948975
6,1.8431918621063232,2.5625462532043457,2.90730357170105,2.888756036758423,2.290839672088623,2.539109706878662,3.006805658340454,2.6595752239227295,3.1469600200653076,2.274454355239868,2.1060402393341064,2.4062788486480713,2.481374502182007,2.9504082202911377,2.8020923137664795,2.5182247161865234,2.84539532661438,1.8818504810333252,2.990443706512451,2.7786803245544434,2.8785581588745117,2.453009843826294,2.132763147354126,2.7318406105041504,5.0,2.4469306468963623,3.0,2.731863260269165,2.1254842281341553,2.7705647945404053,2.1382503509521484,1.7920951843261719,2.9263298511505127,2.8937220573425293,2.9252851009368896,3.0,2.892434597015381,2.306044340133667,2.6448793411254883,2.463959217071533,1.785880446434021,2.8794233798980713,3.1336143016815186,3.1735951900482178,2.8135175704956055,2.999094247817993,2.4912095069885254,3.1555306911468506,3.261981248855591,2.4218499660491943,2.6501667499542236,3.0564873218536377,2.986463785171509,2.6377036571502686,3.365330457687378,2.519348621368408,2.664480686187744,3.075970411300659,2.7681164741516113,2.802859306335449,2.7902119159698486,2.207319498062134,2.9585888385772705,2.5829246044158936,2.521484375,2.6009035110473633,2.855698585510254,2.918032646179199,3.0542027950286865,2.091778516769409,3.1406421661376953,1.0,2.971376419067383,2.488398313522339,2.865527629852295,1.9955387115478516,2.2605459690093994,2.8887269496917725,2.7529914379119873,2.538142681121826,1.6507889032363892,2.632664442062378,2.693143129348755,3.121281147003174,2.7130990028381348,2.3835344314575195,2.466244697570801,2.156226396560669,2.194491386413574,2.6543660163879395,2.7519843578338623,2.8486812114715576,2.4682412147521973,2.9174318313598633,2.515049457550049,2.0495119094848633,2.321106195449829,2.8772599697113037,2.6964950561523438,3.1986916065216064,3.182180643081665,3.1902894973754883,2.770211696624756,2.2732036113739014,3.1264755725860596,3.2346131801605225,2.8874261379241943,2.756242513656616,2.8109495639801025,3.3467345237731934,2.7282097339630127,2.556225538253784,2.3186099529266357,2.3321359157562256,2.753293991088867,2.782470703125,2.550597906112671,2.0983469486236572,2.952974557876587,3.0,2.8456780910491943,2.998166561126709,2.754805088043213,1.9731274843215942,2.548811674118042,1.0,2.7614965438842773,3.145291566848755,2.0713820457458496,2.576472043991089,2.810167074203491,2.7327682971954346,3.195275068283081,2.6512186527252197,2.095747470855713,2.9599666595458984,2.9075558185577393,2.860159397125244,2.7003092765808105,2.7015109062194824,2.1307811737060547,2.6462385654449463,2.7118756771087646,1.5608266592025757,2.594132423400879,2.581723690032959,2.995450019836426,2.4490432739257812,3.4342846870422363
9,2.561986207962036,3.3515071868896484,3.6752471923828125,3.674434185028076,3.0390214920043945,3.3152058124542236,3.7705910205841064,3.4211673736572266,3.924797296524048,3.0419836044311523,2.8572678565979004,3.1944243907928467,3.2653915882110596,3.6991400718688965,3.5839507579803467,3.304489850997925,3.599400520324707,2.6271276473999023,3.745544672012329,3.5521843433380127,3.6613593101501465,3.187434673309326,2.919978618621826,3.5166239738464355,3.809441566467285,3.2156009674072266,3.435823440551758,3.504643201828003,2.886361598968506,3.541267156600952,2.9112548828125,2.5492665767669678,3.684115171432495,3.68994140625,3.698866367340088,3.570775032043457,3.6771702766418457,3.0871338844299316,3.4258792400360107,3.248333692550659,2.5479319095611572,3.665041446685791,3.926853895187378,5.0,3.6030876636505127,3.0,3.2563509941101074,3.9179952144622803,5.0,3.1962974071502686,3.4249556064605713,3.842792272567749,5.0,3.4205329418182373,4.122753620147705,3.2825164794921875,3.4451894760131836,3.843905210494995,3.5403003692626953,3.568385362625122,3.5498650074005127,2.9681193828582764,3.7183594703674316,3.3687174320220947,3.3007254600524902,3.378283977508545,3.6100447177886963,3.7214362621307373,3.831122636795044,2.8666975498199463,3.90376353263855,3.2286009788513184,3.7456653118133545,3.2564430236816406,3.6435132026672363,2.777132272720337,3.0193796157836914,3.0,3.524095058441162,3.3249077796936035,2.3597400188446045,3.4224510192871094,3.4665639400482178,3.903862476348877,3.494765281677246,3.162872076034546,3.235954523086548,2.92378830909729,2.9338538646698,3.4317891597747803,3.5353758335113525,3.619370698928833,3.261179208755493,3.706160306930542,3.304032564163208,2.81103515625,3.1120498180389404,3.6712334156036377,3.468418836593628,3.9685659408569336,3.9515414237976074,3.941779851913452,3.557023525238037,3.0699145793914795,3.9038546085357666,4.022902011871338,3.6741552352905273,3.5125391483306885,3.5911917686462402,4.106009006500244,3.4988203048706055,3.3312807083129883,3.0852785110473633,3.1208949089050293,3.521606922149658,3.5701656341552734,3.316267251968384,2.843278646469116,3.7171742916107178,3.668144941329956,3.6341991424560547,3.786001682281494,3.5335919857025146,2.721315860748291,3.341752529144287,3.5100605487823486,3.552711009979248,3.9180595874786377,2.8028178215026855,3.3358750343322754,3.5756804943084717,3.48872709274292,3.9655447006225586,3.4322006702423096,2.8786370754241943,3.7115085124969482,3.6919021606445312,3.641679286956787,3.463066816329956,3.4660804271698,2.9009416103363037,3.419644832611084,3.488086462020874,2.250216484069824,3.3729326725006104,1.0,3.7835476398468018,3.2300374507904053,4.234166622161865
10,2.1729068756103516,2.9365904331207275,3.2666964530944824,3.2685015201568604,2.6561336517333984,2.9010658264160156,3.360229969024658,3.001447916030884,3.52030873298645,2.6165695190429688,2.444409132003784,2.769263505935669,2.852020502090454,3.2923898696899414,4.0,2.911738634109497,3.191657066345215,5.0,3.360722064971924,3.1469762325286865,3.2446367740631104,2.77748703956604,2.496654987335205,3.097823143005371,3.408492088317871,2.8082592487335205,3.052654981613159,3.1030185222625732,2.475031614303589,3.1224749088287354,2.507450580596924,2.1523282527923584,3.273193120956421,3.2789762020111084,3.269796371459961,3.1392762660980225,3.251277208328247,2.681617021560669,3.035137891769409,2.8401596546173096,2.160851001739502,3.2480287551879883,3.50846791267395,3.518808364868164,3.196901798248291,3.3766934871673584,2.8475265502929688,3.5020997524261475,3.5843253135681152,2.782987117767334,3.0248568058013916,3.430640935897827,3.3593480587005615,3.022247552871704,3.715749502182007,2.86277174949646,3.042127847671509,3.4497311115264893,3.1132431030273438,3.1406595706939697,3.140974760055542,2.533083438873291,3.304908275604248,2.964212656021118,2.8790225982666016,2.958498954772949,3.200692653656006,3.3041303157806396,3.4198014736175537,2.457002639770508,3.4748053550720215,2.814328908920288,3.3359580039978027,2.848447322845459,3.2241761684417725,2.3947229385375977,2.6142590045928955,3.2700817584991455,3.1018152236938477,2.9184675216674805,1.9849402904510498,3.013575792312622,3.0491693019866943,3.4847400188446045,3.0725936889648438,2.7665345668792725,2.8192391395568848,2.5253286361694336,2.525146484375,3.0,3.128359794616699,3.207520008087158,2.8413503170013428,3.2800419330596924,2.8923070430755615,2.4168834686279297,2.6965267658233643,3.2433485984802246,3.05954909324646,3.5664124488830566,3.5498836040496826,3.541619300842285,3.138949394226074,2.0,3.4840691089630127,3.6045925617218018,3.2540156841278076,3.1088054180145264,3.188603639602661,3.6904540061950684,3.094088077545166,4.0,2.6954338550567627,2.714290142059326,3.105175733566284,3.1549246311187744,2.9013750553131104,2.414372444152832,3.3121252059936523,3.2512598037719727,3.2236711978912354,3.3822720050811768,4.0,2.300240993499756,2.9311344623565674,3.1164345741271973,3.1453046798706055,3.518362283706665,2.405491352081299,2.9399516582489014,3.1555144786834717,3.087073564529419,3.561556816101074,3.0316436290740967,2.4621787071228027,3.314605712890625,3.264714479446411,3.227943181991577,3.056765079498291,3.0564770698547363,2.4993350505828857,3.0007452964782715,3.0870089530944824,1.8534493446350098,2.9653258323669434,2.9372665882110596,3.3771464824676514,2.811840534210205,3.802398920059204
11,2.791194438934326,3.5919973850250244,3.9166085720062256,3.913193702697754,3.2805569171905518,3.542163610458374,3.9905905723571777,3.6332404613494873,4.177027225494385,3.2857956886291504,3.072777509689331,5.0,3.4772799015045166,3.926496744155884,3.821324110031128,3.5354597568511963,3.849975347518921,2.8595175743103027,5.0,3.7734196186065674,5.0,3.431267738342285,3.1297736167907715,3.7340943813323975,4.0487213134765625,3.449753999710083,3.686429023742676,3.7304766178131104,3.1082022190093994,3.76218318939209,3.1259334087371826,2.7596044540405273,3.9240739345550537,3.9253787994384766,3.912389039993286,3.7795522212982178,3.894744396209717,3.298442840576172,3.6588759422302246,3.4841952323913574,2.7795865535736084,3.8891701698303223,4.148008346557617,4.173778533935547,3.826348304748535,4.011443138122559,3.4918127059936523,5.0,4.233232021331787,3.429677963256836,3.6444876194000244,4.091554164886475,3.982658624649048,3.6504952907562256,4.365640640258789,3.5012435913085938,3.676900625228882,4.077606201171875,3.7545135021209717,3.788257122039795,3.784183979034424,3.192990779876709,3.9376697540283203,3.6127030849456787,3.531407117843628,3.6122636795043945,3.8376355171203613,3.9341814517974854,4.05054235458374,3.1053428649902344,4.109421253204346,3.4733426570892334,3.9727730751037598,3.48490834236145,3.871289014816284,3.009702682495117,3.245220184326172,3.895501136779785,3.7489712238311768,3.5622642040252686,2.6057956218719482,3.6561529636383057,3.685619831085205,4.1238555908203125,3.71970796585083,3.370593786239624,3.456242322921753,3.141895055770874,3.158137321472168,3.662713050842285,3.768505811691284,3.8298535346984863,3.486067533493042,3.9243390560150146,3.528355836868286,3.05019211769104,3.3138978481292725,3.8822200298309326,3.699795722961426,4.188268184661865,4.183932304382324,4.174139976501465,5.0,3.3109078407287598,4.138581275939941,4.235055923461914,3.8908448219299316,3.742504119873047,3.816636562347412,4.317338466644287,3.72566294670105,3.5535190105438232,5.0,3.3482894897460938,3.7548351287841797,3.8115434646606445,3.544971227645874,3.0623233318328857,3.9506280422210693,3.9010934829711914,3.8657569885253906,4.033905029296875,3.7738938331604004,2.951328754425049,3.5821855068206787,3.738311529159546,3.7848784923553467,4.126358509063721,3.024042844772339,3.5845634937286377,3.8029816150665283,3.7267959117889404,4.205428123474121,3.6536829471588135,3.0996859073638916,3.9490628242492676,3.9278831481933594,3.8831777572631836,3.7093842029571533,3.701272487640381,3.1207542419433594,3.6542420387268066,3.7185475826263428,2.48417067527771,3.61798357963562,3.574455976486206,4.008793354034424,3.4664864540100098,4.452540874481201
12,2.598844289779663,3.4094769954681396,3.750685930252075,3.7409772872924805,3.117861747741699,3.348573684692383,3.803703546524048,3.469395160675049,3.9753358364105225,3.1075823307037354,2.8837738037109375,3.2286250591278076,3.3092050552368164,3.7613143920898438,3.631330728530884,3.375720739364624,3.662229299545288,2.666825294494629,3.8115901947021484,3.6108779907226562,3.7138185501098633,3.2534420490264893,2.955505847930908,3.5541093349456787,3.894228935241699,3.2643237113952637,3.52628755569458,3.5635948181152344,2.936608076095581,3.5757453441619873,2.9399352073669434,2.6283915042877197,3.7537193298339844,3.7565999031066895,3.7188668251037598,3.6144282817840576,3.703728675842285,3.132874011993408,3.4922239780426025,3.2879514694213867,2.598050594329834,3.710298538208008,3.962165594100952,3.9858651161193848,3.670109272003174,3.8582499027252197,3.322366952896118,3.9756972789764404,4.065240383148193,3.265312910079956,3.4761857986450195,3.905635118484497,3.822657823562622,3.4630534648895264,5.0,3.3156824111938477,3.4981343746185303,3.8992154598236084,3.5569281578063965,3.634451150894165,3.612344741821289,3.0059502124786377,3.779465913772583,3.4455599784851074,3.3703291416168213,3.4323410987854004,3.6644036769866943,3.743225574493408,3.8810877799987793,2.936131715774536,3.949206829071045,3.2754342555999756,3.8096227645874023,3.301687002182007,3.7017464637756348,2.8450610637664795,3.0644545555114746,3.728689432144165,3.574636459350586,3.3761937618255615,2.4372196197509766,3.4872591495513916,3.532175302505493,3.955416679382324,3.5603585243225098,3.201792001724243,3.2610793113708496,2.9812467098236084,3.0148537158966064,3.499650716781616,3.6009316444396973,3.652254104614258,3.2924063205718994,3.7419447898864746,3.3630433082580566,2.8926517963409424,3.139355182647705,3.711103916168213,3.512456178665161,4.013221263885498,4.002362251281738,3.9930872917175293,3.6075453758239746,3.1269819736480713,3.9431002140045166,4.0519585609436035,5.0,3.5714573860168457,5.0,4.143033981323242,3.541226625442505,3.373807668685913,3.1503093242645264,3.166287899017334,4.0,3.6136040687561035,3.3862433433532715,2.8865489959716797,3.781872272491455,3.719336986541748,3.6955838203430176,3.853715419769287,3.5854384899139404,2.7765660285949707,3.4067091941833496,4.0,3.603619337081909,3.925691843032837,2.844334363937378,3.402249813079834,3.6265461444854736,3.557373285293579,4.029125690460205,3.471904754638672,2.925905704498291,3.8039138317108154,3.7314326763153076,3.7116317749023438,3.5352535247802734,3.5253102779388428,2.947669506072998,3.4805402755737305,3.570236921310425,2.2898006439208984,3.4359328746795654,3.4108755588531494,3.8384947776794434,3.2798891067504883,4.265635967254639
13,2.321559190750122,3.1146676540374756,3.453136682510376,5.0,2.8266263008117676,3.0772132873535156,3.534169912338257,3.185032367706299,3.6779942512512207,2.7992749214172363,2.608241081237793,2.9301130771636963,3.0174379348754883,3.4918487071990967,3.3492844104766846,3.0632758140563965,3.385261058807373,2.3767101764678955,3.5387520790100098,3.314917802810669,3.4199397563934326,2.972493886947632,2.645700693130493,3.262688398361206,3.5940911769866943,2.978321075439453,3.2503843307495117,3.2696261405944824,2.629021167755127,3.304333448410034,2.6511099338531494,2.3094053268432617,3.4829702377319336,3.45876145362854,3.4421253204345703,3.3234195709228516,3.433673858642578,2.830415725708008,3.1893222332000732,2.9880282878875732,2.3195555210113525,3.424257278442383,3.6823103427886963,3.704831838607788,3.3755643367767334,3.5500011444091797,3.041795015335083,3.696934938430786,3.7959835529327393,2.94853138923645,3.2024896144866943,3.5990376472473145,3.529911994934082,3.1844193935394287,4.0,3.030777931213379,3.198542833328247,3.633801221847534,3.270390272140503,3.3372604846954346,5.0,2.710278272628784,3.4909112453460693,3.143482208251953,3.050832986831665,3.1514294147491455,3.381175994873047,3.46209716796875,3.5981600284576416,2.622666835784912,3.6734044551849365,2.9933035373687744,3.51863169670105,3.0060479640960693,3.40802264213562,2.524428129196167,2.772562265396118,3.447873592376709,3.2782671451568604,3.080963134765625,2.1243743896484375,3.1785683631896973,3.241901397705078,3.6711034774780273,3.264514684677124,2.9264674186706543,2.999685049057007,2.6761224269866943,2.7049343585968018,3.2027742862701416,3.3078396320343018,3.3637752532958984,3.011655330657959,3.451474905014038,3.053316116333008,2.5741145610809326,2.868687868118286,3.412790298461914,3.2600858211517334,3.745628833770752,3.7252116203308105,3.725836753845215,3.323357582092285,2.8226678371429443,3.6729960441589355,3.0,3.417377233505249,3.2916605472564697,3.36128568649292,3.8767476081848145,3.2627315521240234,3.0689964294433594,2.8515701293945312,2.885157823562622,3.2871830463409424,3.3285515308380127,3.0919601917266846,2.592329263687134,3.505436658859253,3.4286859035491943,3.396489143371582,3.5509257316589355,3.29689621925354,2.459380865097046,3.090985059738159,5.0,3.312197685241699,3.6733503341674805,2.5502724647521973,3.1051793098449707,3.3491270542144775,3.2619709968566895,3.7341747283935547,3.1962201595306396,2.6281487941741943,3.4926443099975586,3.46817946434021,3.4197285175323486,3.25018310546875,3.2405993938446045,2.6514716148376465,3.1636104583740234,3.2669565677642822,2.0309927463531494,3.1376421451568604,3.108809232711792,3.5467379093170166,2.976649284362793,3.9807326793670654
