,11432000,11435100,11446000,14710200,26109133,26109143,26127123,26137123,26153122,26205160,26303160,26315190,26319121,27150010,27150410,27151070,27213010,27243100,27250020,27250030,27250160,27350070,27350410,27363100,27415140,27416400,27445220,27450010,27450020,27450030,27450070,27450080,27450100,27451070,27550420,27550720,27550800,28310110,28311010,28340110,28340610,28350050,28355310,32103030,32103035,32105210,32105230,32105240,41203030,41221020,41311020,41311030,41311040,41812400,41812450,42401100,58150100,58150520,58151170,58151190,58151200,58151210,58151220,58151230,58156110,58160000,58162310,58163130,58163420,58164210,58200250,58404500,71601040,71704000,71801100,71803010,72125260,72125500,72202010,72202020,72307000,75146000,75147000,75148010,75403020,75403200,75418020,75418030,75418060,75439500,75440610,75608100,75657000,11111160,11320000,11320200,11321200,11350000,11350010,11350020,11350030,11370000,11511300,11511400,11513370,11513854,11519205,42403010,42404010,61210010,61210250,64100220,64101010,64104010,64104030,64104600,64124020,64132500,64133100,64134100,64201010,73105000,73105010,75132000,75200700,78101118,92510955,92550040,92550360,92550370,92550400,92582100,92611100,92613010,92613510,94220215,95106000,95110020,95312400,95312410
1,3.3712563514709473,3.1493136882781982,3.4211180210113525,3.4512877464294434,3.2596256732940674,3.44462513923645,3.245948553085327,3.3718039989471436,3.064910411834717,3.504995346069336,3.187839984893799,3.3685691356658936,3.084681510925293,3.385951280593872,3.0508615970611572,3.482154369354248,3.688394784927368,3.614281415939331,2.824432134628296,3.2504079341888428,3.210834264755249,2.9550228118896484,2.86179518699646,3.424346923828125,3.2466981410980225,2.841636896133423,2.0,3.442984104156494,3.2872536182403564,3.0700409412384033,3.1771180629730225,3.1454577445983887,2.9479246139526367,2.9126088619232178,3.7031149864196777,3.685723066329956,3.3404040336608887,3.1298415660858154,3.4803338050842285,2.9436914920806885,3.6658520698547363,3.9055423736572266,2.820124626159668,3.0999491214752197,3.293360948562622,2.0,3.469572067260742,3.2541515827178955,2.9200828075408936,2.7085580825805664,3.1948225498199463,3.0,2.913810968399048,3.0487725734710693,2.8548877239227295,2.0,3.070058822631836,3.173938751220703,3.37674880027771,3.670532703399658,3.4273085594177246,3.3757102489471436,3.497373104095459,3.5222952365875244,2.863980293273926,3.308358669281006,2.982290744781494,3.3422791957855225,3.5772247314453125,3.476649761199951,2.5716981887817383,3.388334274291992,3.149834394454956,3.356091260910034,3.6281161308288574,3.455146074295044,3.014601469039917,3.1088850498199463,2.9056079387664795,3.52089262008667,2.934239625930786,2.954793930053711,3.5049493312835693,3.248056173324585,3.2839527130126953,3.649684190750122,3.0151686668395996,2.7155423164367676,3.1893651485443115,3.6045260429382324,3.213409423828125,3.6553804874420166,3.3270928859710693,3.2325689792633057,3.7671101093292236,3.276270866394043,3.853135824203491,3.4143974781036377,3.1846871376037598,3.277376890182495,3.6123509407043457,3.3389201164245605,3.627274513244629,3.479753017425537,3.2597427368164062,3.616309642791748,3.6826298236846924,3.1963319778442383,2.8157458305358887,3.442913293838501,2.7397208213806152,3.351128578186035,3.575885534286499,3.691462516784668,3.599684476852417,3.3287835121154785,3.539654016494751,3.3675382137298584,2.367535352706909,3.4668238162994385,3.09985089302063,3.2961103916168213,3.416907787322998,3.3392443656921387,3.0321645736694336,3.5894641876220703,3.0621635913848877,3.5993154048919678,3.258380889892578,3.2515058517456055,3.6910901069641113,3.3066203594207764,2.5308828353881836,2.897409439086914,3.199880838394165,3.3883588314056396,3.2468340396881104,3.145576238632202,3.480983257293701,3.176931142807007
4,3.2704951763153076,3.0556774139404297,3.327507495880127,3.3504481315612793,3.1615021228790283,3.364751100540161,3.162381649017334,3.274604082107544,2.964487314224243,3.422858238220215,3.0908443927764893,3.269820213317871,2.9681944847106934,3.305379867553711,2.952970504760742,3.390619993209839,3.5978405475616455,3.530571460723877,2.709146738052368,3.161607503890991,3.141935110092163,2.848996877670288,2.777086019515991,3.3227081298828125,3.1559808254241943,2.752258777618408,3.5691421031951904,3.342273473739624,3.204211950302124,2.9639182090759277,3.089606523513794,3.046607255935669,2.8725411891937256,2.819553852081299,3.614442825317383,3.5918047428131104,3.2213220596313477,3.0175235271453857,3.391420841217041,5.0,3.5762152671813965,3.8302507400512695,2.7364120483398438,2.996561288833618,3.193777561187744,3.513038158416748,1.0,3.1568472385406494,2.8187453746795654,2.6097187995910645,3.098158597946167,2.7504329681396484,2.819444179534912,2.948962450027466,2.7503840923309326,3.1837801933288574,2.9750540256500244,3.067570686340332,3.2697794437408447,3.567866802215576,3.3306031227111816,3.2788870334625244,3.395575523376465,3.4149436950683594,2.7952349185943604,3.217313289642334,2.8870298862457275,3.2429232597351074,3.4748036861419678,3.37442684173584,2.47328782081604,3.28446888923645,3.0298638343811035,3.263786554336548,3.534712553024292,3.35373592376709,2.9312191009521484,3.0177693367004395,2.812930107116699,3.4413652420043945,2.8309719562530518,2.852091073989868,3.406416654586792,3.142916679382324,3.183384895324707,3.5539326667785645,2.8765292167663574,2.628580093383789,3.0961551666259766,3.5141232013702393,3.132476568222046,3.551909923553467,3.2388010025024414,3.137462854385376,3.6863927841186523,3.1705100536346436,3.77402925491333,3.309741258621216,3.0715689659118652,3.207841634750366,3.538245439529419,3.2435519695281982,3.535938262939453,3.3915202617645264,3.1637604236602783,3.5158567428588867,3.5931482315063477,4.0,2.7227113246917725,3.36396861076355,2.6326985359191895,3.2770893573760986,3.471379518508911,3.588487386703491,3.5121006965637207,3.225414276123047,3.4428815841674805,3.2720985412597656,2.251659631729126,3.388763904571533,2.979374885559082,3.1928086280822754,4.0,3.22647762298584,2.9359779357910156,3.5182714462280273,2.9647865295410156,3.5174977779388428,3.1601972579956055,3.163518190383911,3.59647536277771,3.2238709926605225,2.4222772121429443,2.8180949687957764,3.1073875427246094,3.291924238204956,3.15297794342041,3.0431602001190186,3.3966023921966553,3.083707571029663
5,3.4120569229125977,3.179400682449341,3.466251850128174,3.493333578109741,3.3209757804870605,3.4949026107788086,3.2980525493621826,3.427271842956543,3.103332996368408,3.552156925201416,3.228544235229492,3.4116199016571045,3.1070268154144287,3.4386024475097656,3.0993926525115967,3.533529758453369,3.7347371578216553,3.654698610305786,2.849987745285034,3.2876596450805664,3.0,2.9892945289611816,2.9055163860321045,3.465839385986328,3.286722421646118,2.879150629043579,4.0,3.4853053092956543,3.3371458053588867,3.1152374744415283,1.0,3.1797735691070557,2.9964990615844727,2.9558963775634766,3.749854326248169,3.730727434158325,3.37164568901062,3.1589653491973877,3.5339834690093994,2.9614436626434326,5.0,3.9502596855163574,2.8575339317321777,3.1324386596679688,3.344430923461914,1.0,3.4987845420837402,3.3083910942077637,2.9678051471710205,2.737525701522827,3.24457049369812,2.9067800045013428,2.9252302646636963,3.0831027030944824,2.8953466415405273,3.3090274333953857,3.1073949337005615,3.224139451980591,3.4058568477630615,3.722252130508423,3.4626855850219727,3.415665864944458,3.538443088531494,3.5826926231384277,1.0,3.3415205478668213,3.02827525138855,3.393517017364502,3.6217339038848877,4.0,2.618304491043091,3.43056583404541,3.1651248931884766,3.4099783897399902,3.66994047164917,3.518505334854126,3.069841146469116,3.1752309799194336,2.9643588066101074,3.5673153400421143,2.9746391773223877,3.008175849914551,3.53840708732605,3.293084144592285,3.323408842086792,3.7093892097473145,3.077343702316284,2.772972822189331,3.2229764461517334,3.66078782081604,3.2490811347961426,3.695124626159668,3.361253023147583,3.2880640029907227,3.81736421585083,3.3090600967407227,3.907914400100708,3.4569091796875,3.2015769481658936,3.3345582485198975,2.0,3.3760433197021484,3.674811363220215,5.0,3.2920479774475098,3.646637439727783,3.7309484481811523,3.2446060180664062,2.846281051635742,3.5006585121154785,2.781628131866455,3.4042720794677734,3.636328935623169,3.7308666706085205,3.653923988342285,3.3707287311553955,3.5848069190979004,3.410348892211914,2.4324421882629395,3.5238165855407715,3.1437246799468994,3.324328899383545,3.4517147541046143,3.3660287857055664,3.063828706741333,3.631348133087158,3.1133391857147217,3.6404643058776855,3.2907416820526123,3.2912485599517822,3.737450122833252,3.3612425327301025,2.539879083633423,2.9402711391448975,3.207357883453369,3.437316656112671,3.306852340698242,3.1827504634857178,3.5238780975341797,3.2307145595550537
6,3.0513787269592285,2.816601037979126,3.0980308055877686,3.123607873916626,2.9410343170166016,3.1341073513031006,2.9112942218780518,3.0400166511535645,2.7480366230010986,3.187159776687622,2.876779556274414,3.0426816940307617,2.760446310043335,3.0702528953552246,2.73664927482605,3.1765084266662598,3.39945650100708,5.0,2.4850616455078125,3.0,2.908696413040161,2.6218509674072266,2.531553268432617,3.0908663272857666,2.9246771335601807,2.5394184589385986,3.3622829914093018,3.103128671646118,3.0,2.7472758293151855,2.8465824127197266,2.819027900695801,2.6283607482910156,2.5705995559692383,3.363583564758301,3.361872911453247,3.0038089752197266,2.8144752979278564,3.1622917652130127,2.57759952545166,3.3529374599456787,3.5837326049804688,2.4950873851776123,2.7612383365631104,2.9414546489715576,3.2765567302703857,3.1584317684173584,2.9216909408569336,2.606588125228882,2.385277032852173,2.8725454807281494,2.5113837718963623,2.5851922035217285,2.7016725540161133,2.5020103454589844,2.967381000518799,2.7474071979522705,2.8364739418029785,3.0537776947021484,3.3442599773406982,3.0928704738616943,3.049508571624756,3.184469699859619,3.1737916469573975,1.0,2.96712327003479,2.6571731567382812,3.0190703868865967,3.2586026191711426,3.143937349319458,2.211789131164551,3.0488991737365723,2.8097119331359863,3.038743734359741,3.281970262527466,3.1213455200195312,2.703669309616089,2.795863389968872,2.5935771465301514,3.19844651222229,2.593494176864624,2.6301627159118652,3.190861940383911,2.9198458194732666,2.9590914249420166,3.30713152885437,2.6705968379974365,2.4048526287078857,2.874624729156494,3.2797458171844482,2.8809001445770264,3.314788341522217,3.024772882461548,2.9163601398468018,3.4468834400177,2.923872232437134,3.5251944065093994,3.0815370082855225,2.8377633094787598,2.9598095417022705,3.3040120601654053,3.01641583442688,3.294736623764038,3.1451687812805176,2.929431200027466,3.276543140411377,3.3487727642059326,2.874220371246338,2.4761321544647217,3.1292150020599365,2.403228521347046,3.0437545776367188,1.0,3.3538174629211426,3.289705753326416,2.994704246520996,3.2041003704071045,3.0394890308380127,2.071449041366577,3.146517276763916,2.7921266555786133,2.9604928493499756,3.0908079147338867,2.9844655990600586,2.68285870552063,4.0,2.7413909435272217,3.2822911739349365,2.938117742538452,2.935216188430786,3.3630428314208984,2.9778897762298584,2.1767678260803223,2.5730645656585693,2.8743650913238525,3.0685982704162598,2.9018611907958984,2.8304052352905273,3.1618752479553223,2.8475611209869385
9,3.3793108463287354,3.1795127391815186,3.4395720958709717,3.4574391841888428,3.27078914642334,3.479832172393799,3.268378734588623,3.3732402324676514,3.0868234634399414,3.5196568965911865,3.1953394412994385,3.376962184906006,3.0787038803100586,3.404139280319214,3.067539691925049,3.494215250015259,3.7078988552093506,3.635291576385498,2.820507049560547,3.254251480102539,3.2305803298950195,2.962867498397827,2.8575825691223145,3.436946153640747,3.2496204376220703,2.8794190883636475,3.6637861728668213,3.4477083683013916,3.3002054691314697,3.097456693649292,3.1869969367980957,3.1593949794769287,2.9771337509155273,2.914400577545166,3.716531276702881,5.0,3.336256504058838,3.133307456970215,3.0,2.9406795501708984,3.6778266429901123,5.0,2.8230810165405273,3.127094268798828,3.281771421432495,5.0,3.5038347244262695,3.2707276344299316,2.9405832290649414,2.7102949619293213,3.1898529529571533,2.847038745880127,2.914987564086914,3.0423920154571533,2.8547348976135254,3.297506332397461,3.0845091342926025,3.1829276084899902,3.394454002380371,3.6895947456359863,3.4422223567962646,3.4062728881835938,3.5183322429656982,3.5257394313812256,2.8854451179504395,3.3040459156036377,2.985267162322998,3.3519625663757324,3.5863118171691895,3.0,2.555215835571289,3.3954224586486816,3.140911102294922,3.389042377471924,3.6260414123535156,3.466359853744507,3.01617169380188,3.1283528804779053,2.9007606506347656,3.5427284240722656,2.944530487060547,2.9533376693725586,3.5161333084106445,3.259901762008667,3.302196741104126,3.6602964401245117,3.0216479301452637,2.7528324127197266,3.198575258255005,3.6332895755767822,3.2274301052093506,3.6663970947265625,3.3630034923553467,3.2570548057556152,3.779444694519043,3.280518054962158,3.88134503364563,3.443455457687378,3.1721651554107666,3.312757968902588,3.6412434577941895,3.3532350063323975,3.647681474685669,3.485729694366455,3.2637619972229004,3.6306607723236084,3.7118074893951416,3.210838794708252,2.81282901763916,3.4750733375549316,2.7353415489196777,3.3801491260528564,3.601384401321411,3.708808660507202,3.6122193336486816,3.351862907409668,3.5462591648101807,3.374337673187256,2.367687225341797,3.487879514694214,3.1047158241271973,3.2911760807037354,3.4152345657348633,3.3320271968841553,3.014423131942749,3.6008222103118896,3.0689234733581543,3.627669334411621,3.2664096355438232,3.2694754600524902,3.7167043685913086,3.322977304458618,2.5181665420532227,2.9160447120666504,1.0,3.4099538326263428,3.2606985569000244,3.15544056892395,3.483243465423584,3.1916627883911133
10,3.016575813293457,2.7980096340179443,3.0672619342803955,3.094817638397217,2.9015133380889893,3.1187267303466797,2.889453411102295,3.025392770767212,2.7264673709869385,3.1638283729553223,2.8258612155914307,3.003274917602539,2.7334375381469727,3.037571668624878,2.705023765563965,3.153482437133789,3.363618850708008,3.273798942565918,2.4453670978546143,2.8961775302886963,2.868617534637451,2.59828782081604,2.5045478343963623,3.0757546424865723,2.894382953643799,2.5218610763549805,3.324962615966797,3.0740158557891846,2.936359405517578,2.7227282524108887,2.8178763389587402,2.784198760986328,2.593336582183838,2.539541244506836,3.3346612453460693,3.3425676822662354,2.977088212966919,2.7821829319000244,3.1387345790863037,2.563319206237793,3.312866449356079,3.563093423843384,2.4591124057769775,2.733839511871338,2.9213919639587402,3.254423141479492,3.1230146884918213,2.8930604457855225,2.5497889518737793,2.3472609519958496,2.8563778400421143,2.5004348754882812,2.55424427986145,2.6817562580108643,2.490912437438965,2.920142412185669,2.7123076915740967,2.821016550064087,3.026442766189575,3.3318982124328613,3.071960687637329,3.042854070663452,3.139310598373413,3.153385877609253,2.514559268951416,2.953125,2.62321138381958,2.9933395385742188,3.2261040210723877,3.1137895584106445,2.199620485305786,3.0214638710021973,2.7874832153320312,3.0131125450134277,3.267409324645996,3.0993523597717285,2.6840837001800537,2.758897066116333,2.5565874576568604,3.1733970642089844,3.0,2.5900931358337402,3.158520221710205,2.8971927165985107,2.929327964782715,3.285676956176758,2.62290358543396,2.3738162517547607,2.840524435043335,3.2562975883483887,2.8563406467437744,3.298449993133545,2.98168683052063,2.8866031169891357,2.0,2.8988099098205566,3.487989902496338,3.056975841522217,2.812021017074585,2.934663772583008,3.2706191539764404,2.969947576522827,3.2661304473876953,4.0,2.906338930130005,3.2531397342681885,3.325249671936035,2.837905168533325,2.4620916843414307,4.0,2.3732173442840576,3.01359224319458,3.219264030456543,3.337268114089966,3.2608561515808105,2.9633471965789795,3.173262596130371,2.9976046085357666,2.0083773136138916,3.1066598892211914,2.7341034412384033,2.928783416748047,3.063030242919922,2.968687057495117,2.654008626937866,3.2383687496185303,2.7188897132873535,3.2490313053131104,2.894803762435913,2.898513078689575,3.3404786586761475,2.9428913593292236,2.144387722015381,2.555586338043213,2.8561158180236816,3.0276384353637695,2.892582654953003,2.7923784255981445,3.1293413639068604,2.817673921585083
11,3.3388352394104004,3.104159355163574,3.378126859664917,3.414780616760254,3.2133419513702393,3.422691583633423,3.2235934734344482,3.341484546661377,3.038456439971924,3.4706473350524902,3.146829843521118,3.3292438983917236,3.0387487411499023,3.359600305557251,3.023425579071045,3.454822063446045,3.6577625274658203,3.5851922035217285,2.799013137817383,3.207096576690674,3.182844638824463,2.9071061611175537,2.836530923843384,3.381075620651245,3.222933292388916,2.799354076385498,3.6173019409179688,3.410590887069702,3.2688961029052734,3.023599624633789,3.126959800720215,3.1345455646514893,2.9173288345336914,2.8807497024536133,3.659416675567627,3.6446115970611572,3.305384635925293,3.089332103729248,3.44560170173645,2.9114608764648438,5.0,3.861403465270996,2.787430763244629,3.066594362258911,3.244241237640381,3.5808775424957275,3.4337522983551025,3.2121262550354004,2.869594097137451,2.681467294692993,3.165055751800537,2.7977406978607178,2.8706789016723633,3.0077579021453857,2.808110475540161,3.2342371940612793,3.0331828594207764,3.121210813522339,3.3314130306243896,3.629500150680542,3.3950963020324707,3.328263759613037,3.4445576667785645,3.4798755645751953,2.829214096069336,3.27754282951355,2.9425363540649414,3.3091137409210205,3.540821075439453,3.4563331604003906,2.525531053543091,3.3423917293548584,3.1044158935546875,3.3164732456207275,3.587070941925049,3.4136245250701904,2.996081829071045,3.068911552429199,2.8839831352233887,3.493039131164551,2.893979549407959,2.909188985824585,3.4666476249694824,3.215555191040039,3.250558376312256,3.619345188140869,2.963315963745117,2.67616868019104,3.1678738594055176,3.559683084487915,3.171114206314087,3.6054489612579346,3.2839932441711426,5.0,3.7339320182800293,3.2246007919311523,3.8272886276245117,3.3894033432006836,3.126638889312744,3.2523865699768066,3.578446865081787,3.2982659339904785,3.5729496479034424,3.446915626525879,3.220019817352295,3.558204412460327,3.6291444301605225,3.166470766067505,2.7844836711883545,3.4283151626586914,2.7205774784088135,3.3113293647766113,3.528393030166626,3.6353557109832764,3.5638482570648193,3.2787673473358154,3.4901130199432373,3.3390872478485107,2.353537082672119,3.4306068420410156,3.054543972015381,3.241823673248291,3.3746285438537598,3.286616563796997,2.9862289428710938,3.563183069229126,3.0177001953125,3.5517520904541016,3.20601224899292,3.2108519077301025,3.658961772918701,3.2688605785369873,2.4957587718963623,2.865694046020508,3.143263339996338,3.3309884071350098,3.2106735706329346,3.1100993156433105,3.452700138092041,3.154210090637207
12,3.7894015312194824,3.57475209236145,3.8494391441345215,3.8771250247955322,3.687619924545288,3.8700876235961914,3.663020372390747,3.794072389602661,3.509960889816284,3.935166120529175,3.6052770614624023,3.77921986579895,3.5086796283721924,3.8354482650756836,3.4912235736846924,3.927389144897461,4.129065036773682,4.061933517456055,3.238438606262207,3.6522955894470215,3.6423792839050293,3.3661341667175293,3.2722485065460205,3.849362373352051,3.6845359802246094,3.2488174438476562,4.083947658538818,3.8592748641967773,3.7163820266723633,3.510145664215088,3.596966505050659,3.571244478225708,3.3832712173461914,3.329249143600464,4.115429878234863,4.110241889953613,3.7536349296569824,3.564114809036255,3.9074106216430664,3.340878486633301,4.092639446258545,4.33738899230957,3.2325332164764404,3.5119779109954834,3.71341872215271,4.03033447265625,3.895529270172119,5.0,3.33258318901062,3.119065523147583,3.621354579925537,3.268465757369995,3.3393352031707764,3.462165594100952,3.270883083343506,3.692349672317505,3.4853062629699707,3.5887410640716553,3.8030667304992676,4.111364364624023,3.854044198989868,3.800318479537964,3.926804304122925,3.944443702697754,3.278045177459717,3.7193403244018555,3.411459445953369,3.761016845703125,4.001931190490723,3.9054675102233887,2.9551656246185303,3.805248737335205,3.5578513145446777,3.78926944732666,4.064680576324463,3.8863255977630615,3.443260669708252,3.5300471782684326,3.3344643115997314,3.955362319946289,3.349487781524658,3.3650431632995605,3.933337926864624,3.6603283882141113,3.7081453800201416,4.070536136627197,3.4201951026916504,3.1539337635040283,3.6146814823150635,4.027454376220703,3.630333662033081,4.07797384262085,3.7636773586273193,3.638415575027466,4.203783988952637,3.688540458679199,4.288910388946533,3.838895559310913,5.0,3.7163729667663574,5.0,3.7500500679016113,4.054274082183838,3.909080743789673,3.687995672225952,4.045071601867676,4.106227397918701,3.6156065464019775,3.238433361053467,3.8894548416137695,3.15423846244812,3.7933852672576904,4.0,4.117937088012695,4.025014400482178,3.759241819381714,3.953605890274048,3.7795748710632324,2.777669906616211,3.900146961212158,3.499762535095215,3.6926841735839844,3.841042995452881,3.744227886199951,3.4352574348449707,4.018036365509033,3.474640369415283,4.031068325042725,3.67071270942688,3.690026044845581,4.121831893920898,3.734210729598999,2.9372966289520264,3.3218040466308594,3.6167051792144775,3.8275394439697266,3.6612401008605957,3.5605642795562744,3.8992762565612793,3.6089940071105957
13,3.66619610786438,3.452481746673584,3.705559730529785,5.0,3.5389246940612793,3.7681164741516113,3.533933401107788,3.665738582611084,3.38904070854187,3.789851427078247,3.485219717025757,3.662081718444824,3.3826653957366943,3.6789064407348633,3.352867364883423,3.7973313331604004,4.009468078613281,3.9041860103607178,3.1255903244018555,3.5316596031188965,3.5098013877868652,3.2357125282287598,3.1631412506103516,3.725724458694458,3.5327014923095703,3.1617431640625,3.960137367248535,3.7238142490386963,3.576544761657715,3.3669519424438477,3.454040288925171,3.459928035736084,3.2366065979003906,3.1992640495300293,3.973160743713379,3.968848705291748,3.636199474334717,3.4135804176330566,3.781191349029541,3.211075782775879,3.95870041847229,4.195082187652588,3.1068437099456787,3.392836093902588,3.564714193344116,3.9114573001861572,3.757589340209961,4.0,3.2051682472229004,3.0206375122070312,3.4899635314941406,3.1396026611328125,3.215912103652954,5.0,3.141947031021118,3.566474437713623,3.3685269355773926,3.4475443363189697,3.678328275680542,3.972698211669922,3.7170629501342773,3.683072328567505,3.7749173641204834,3.790968894958496,3.140605926513672,3.5895981788635254,3.262483596801758,3.6356074810028076,3.875826120376587,3.7646656036376953,2.8525941371917725,3.6646382808685303,3.4512250423431396,3.653027057647705,3.9043753147125244,3.73791766166687,3.319178581237793,3.40126895904541,3.2071170806884766,3.8168632984161377,3.2308247089385986,3.2350714206695557,3.8032031059265137,3.5487871170043945,3.585864543914795,3.925664186477661,3.299983263015747,3.015099048614502,3.4971280097961426,3.887284278869629,3.507237434387207,3.9267361164093018,3.6301727294921875,3.527700662612915,4.054520606994629,3.5555307865142822,4.142718315124512,3.0,3.4546449184417725,3.576838493347168,3.91556978225708,3.6212401390075684,3.904806613922119,3.747884750366211,3.5499367713928223,3.8929009437561035,3.9581615924835205,3.4755733013153076,3.0975942611694336,3.7462308406829834,3.0336530208587646,3.663592576980591,5.0,3.9735584259033203,3.9016778469085693,3.6091854572296143,3.8257291316986084,3.6694610118865967,2.680729627609253,3.7401788234710693,3.389863967895508,3.5640790462493896,3.7046291828155518,3.6140379905700684,3.3124301433563232,3.878444194793701,3.3455090522766113,3.887378215789795,3.5467329025268555,3.541445016860962,3.991558074951172,3.5924675464630127,2.8137400150299072,3.2063512802124023,3.512526035308838,3.6612701416015625,3.518706798553467,3.4411420822143555,3.7739126682281494,3.480788469314575
