rating_id,user_id,food_id,food_code,rating,User_ID,Food_ID
172,38,15,11446000,4,29,10
173,39,146,27550420,3,30,60
174,39,95,27213010,4,30,41
175,39,161,28350050,4,30,66
176,39,286,75418020,1,30,131
177,39,98,27250030,4,30,44
179,40,171,32103035,5,31,69
180,40,181,41203030,2,31,73
181,40,109,27350070,1,31,46
182,40,205,58151230,5,31,90
183,40,474,95312410,5,31,148
184,41,176,32105210,3,32,70
185,41,120,27445220,4,32,51
187,42,474,95312410,5,33,148
188,42,121,27450010,1,33,52
189,42,98,27250030,2,33,44
190,42,111,27350410,1,33,47
191,42,45,26137123,3,33,26
192,43,385,64124020,1,34,108
193,43,133,27450070,3,34,55
194,43,158,28340610,3,34,65
195,43,450,92613510,2,34,145
196,43,176,32105210,2,34,70
197,44,286,75418020,3,35,131
198,44,73,26315190,3,35,33
199,45,193,42401100,1,36,80
200,45,171,32103035,5,36,69
201,45,324,11321200,3,36,2
202,46,177,32105230,3,37,71
203,46,89,27150010,5,37,37
204,46,13,11435100,2,37,9
205,46,222,58163380,2,37,95
206,46,181,41203030,5,37,73
207,4,177,32105230,1,1,71
208,47,325,11350000,5,38,3
209,47,328,11350030,5,38,6
210,47,380,64104010,5,38,105
211,47,178,32105240,5,38,72
212,47,399,73105000,5,38,122
214,48,190,41812450,3,39,79
215,48,177,32105230,3,39,71
216,48,120,27445220,3,39,51
217,49,296,75608100,5,40,136
218,49,45,26137123,4,40,26
219,49,265,71803010,5,40,116
220,49,324,11321200,5,40,2
221,50,219,58163130,5,41,94
222,50,448,92611100,1,41,143
223,50,333,11511400,5,41,12
224,50,393,64134100,2,41,111
225,51,450,92613510,3,42,145
226,51,219,58163130,1,42,94
227,52,473,95312400,1,43,147
228,52,73,26315190,3,43,33
229,52,161,28350050,5,43,66
230,52,228,58164210,5,43,97
231,52,403,75132000,3,43,124
232,52,393,64134100,4,43,111
233,52,95,27213010,2,43,41
234,52,98,27250030,4,43,44
235,52,177,32105230,3,43,71
236,52,278,75147000,5,43,126
237,53,218,58162310,3,44,93
238,53,193,42401100,2,44,80
239,53,264,71801100,4,44,115
240,53,400,73105010,1,44,123
241,53,120,27445220,5,44,51
242,53,158,28340610,5,44,65
243,53,96,27243100,1,44,42
244,53,13,11435100,4,44,9
245,53,203,58151210,1,44,88
246,53,134,27450080,1,44,56
247,53,176,32105210,4,44,70
248,54,282,75403200,2,45,130
