,11432000,11435100,11446000,14710200,26109123,26109133,26109143,26127123,26137123,26153122,26205160,26213180,26303160,26305160,26307140,26315190,26319121,26319140,26319161,27150010,27150110,27150410,27151070,27213010,27243100,27250020,27250030,27250160,27350070,27350410,27363100,27415140,27416400,27445220,27450010,27450020,27450030,27450070,27450080,27450100,27451070,27510700,27550420,27550720,27550800,28310110,28311010,28340110,28340610,28350050,28355310,32103030,32103035,32105210,32105230,32105240,41203030,41221020,41311020,41311030,41311040,41812400,41812450,42401100,58150100,58150520,58151170,58151190,58151200,58151210,58151220,58151230,58156110,58160000,58162310,58163130,58163380,58163420,58164210,58200250,58404500,58407050,71601040,71603040,71704000,71801100,71803010,72125260,72125500,72202010,72202020,72307000,75146000,75147000,75148010,75403020,75403200,75418020,75418030,75418040,75418060,75439500,75440610,75608100,75657000,11111160,11320000,11320200,11321200,11350000,11350010,11350020,11350030,11370000,11511300,11511400,11513300,11513355,11513360,11513370,11513375,11513854,11519205,11553130,42403010,42404010,61210010,61210250,64100220,64101010,64104010,64104030,64104600,64124020,64132500,64133100,64134100,64201010,73105000,73105010,75132000,75200700,78101118,92510955,92550040,92550360,92550370,92550400,92582100,92611100,92613010,92613510,94220215,95106000,95110020,95312400,95312410
1,3.1975533962249756,3.0352635383605957,3.4886674880981445,3.24338436126709,2.0246663093566895,2.9880566596984863,2.7568256855010986,2.64408802986145,3.1358261108398438,2.9991774559020996,2.8593335151672363,3.0723350048065186,2.719759464263916,2.973376750946045,2.6854231357574463,2.993194103240967,2.5766122341156006,2.9435508251190186,2.884439706802368,3.0141897201538086,2.3286828994750977,2.738853931427002,2.385467290878296,3.366889715194702,3.4232099056243896,2.4554502964019775,3.1280946731567383,2.6537044048309326,2.4280474185943604,2.5860588550567627,2.8389153480529785,3.3810036182403564,2.628777265548706,2.0,2.320895195007324,2.5438427925109863,3.080096960067749,2.6125504970550537,2.6878092288970947,2.4486067295074463,1.6711353063583374,2.241499423980713,3.2294821739196777,3.0596702098846436,2.605351209640503,3.0029141902923584,3.1885104179382324,2.9705326557159424,3.4882705211639404,3.409998655319214,2.55008864402771,3.0493335723876953,3.0345876216888428,2.0,3.115114688873291,3.518057107925415,3.1250646114349365,2.59944224357605,2.8165159225463867,3.0,2.715266704559326,2.8623266220092773,2.601304054260254,2.0,2.8449463844299316,2.3653547763824463,2.952346086502075,2.7933194637298584,3.02787184715271,2.794736862182617,3.0672519207000732,3.3121039867401123,2.7433269023895264,2.743258476257324,2.9591574668884277,2.5069828033447266,2.498338222503662,2.090250015258789,2.911325216293335,2.622924566268921,2.727376699447632,1.9765228033065796,2.6381542682647705,2.5476202964782715,3.204413414001465,2.9881136417388916,2.9000444412231445,2.6677582263946533,2.27677583694458,2.6492021083831787,2.618966817855835,2.7686121463775635,2.747220277786255,3.4235575199127197,2.113034248352051,2.9766762256622314,2.7909188270568848,2.4279677867889404,2.4208037853240967,2.6154656410217285,2.9875857830047607,2.579557180404663,2.7167088985443115,3.185631513595581,3.2131500244140625,3.253613233566284,2.6391148567199707,3.255544662475586,3.8145334720611572,2.868523359298706,2.9205172061920166,3.0846760272979736,3.3589444160461426,2.9183950424194336,3.5992724895477295,3.394388198852539,2.798962354660034,2.44913387298584,2.963541030883789,2.679067373275757,2.4319818019866943,3.5988245010375977,3.6204748153686523,2.6900389194488525,2.9616246223449707,2.758582592010498,3.081202268600464,2.246870756149292,3.0834968090057373,3.1170313358306885,3.494300603866577,2.850445032119751,2.492727279663086,3.0305016040802,3.3637633323669434,2.8925952911376953,2.958150625228882,2.373387098312378,2.727179765701294,3.0653889179229736,3.27644681930542,3.1425342559814453,3.1460819244384766,2.7774569988250732,3.149641990661621,2.1940808296203613,2.680347204208374,3.45794939994812,3.038620710372925,2.099818468093872,2.6618854999542236,2.8932676315307617,3.027879476547241,1.853208065032959,2.9793612957000732,2.974045515060425,3.1588590145111084
4,3.377753257751465,3.218475818634033,3.6604039669036865,3.4529948234558105,2.19650936126709,3.172515392303467,2.946998119354248,2.8289108276367188,3.3129982948303223,3.1830036640167236,3.0305497646331787,3.252971887588501,2.9022347927093506,3.1515111923217773,2.8714840412139893,3.166517972946167,2.768946647644043,3.131248712539673,3.0785672664642334,3.1921756267547607,2.5297203063964844,2.9205169677734375,2.575737476348877,3.5479345321655273,3.63740611076355,2.6521430015563965,3.3112924098968506,2.8459105491638184,2.6160404682159424,2.7663607597351074,3.0226757526397705,3.569932222366333,2.8387062549591064,3.5466041564941406,2.509681224822998,2.732046127319336,3.248464584350586,2.826704978942871,2.8483715057373047,2.634021520614624,1.827401876449585,2.443147897720337,3.402906894683838,3.2504982948303223,2.804330825805664,3.191668748855591,3.3783352375030518,5.0,3.6699390411376953,3.6092350482940674,2.7563083171844482,3.2431321144104004,3.211240768432617,3.70295786857605,1.0,3.6899573802948,3.3026695251464844,2.8013782501220703,3.0027918815612793,3.0985066890716553,2.911623477935791,3.0704972743988037,2.7760767936706543,3.3869826793670654,3.0211827754974365,2.5835554599761963,3.139751672744751,2.9804699420928955,3.213010311126709,2.9831836223602295,3.2523677349090576,3.497714042663574,2.9407570362091064,2.939302444458008,3.1479475498199463,2.708322763442993,2.6700937747955322,2.2792530059814453,3.1025259494781494,2.821655511856079,2.9253275394439697,2.1590328216552734,2.8253324031829834,2.748770236968994,3.3923027515411377,3.1825356483459473,3.088939905166626,2.8567042350769043,2.4606823921203613,2.852278470993042,2.785446882247925,2.9454493522644043,2.959869623184204,3.597259044647217,2.2987403869628906,3.1648035049438477,2.972522020339966,2.620307683944702,2.5938262939453125,2.806079387664795,3.174226760864258,2.7820823192596436,2.9382917881011963,3.375502586364746,3.3976263999938965,3.437955617904663,2.8396072387695312,3.439906358718872,3.9908273220062256,3.0214881896972656,3.0866100788116455,3.267397880554199,3.5311083793640137,3.0974950790405273,3.76192045211792,3.564728260040283,2.972368001937866,2.649318218231201,3.1445703506469727,2.8619444370269775,2.623802661895752,3.7728214263916016,3.808516025543213,2.8629982471466064,4.0,2.933372974395752,3.27569842338562,2.4243712425231934,3.258582830429077,3.291198968887329,3.694639205932617,3.031343460083008,2.6792547702789307,3.204909324645996,3.5355989933013916,3.07712459564209,3.1414682865142822,2.5613386631011963,2.8945024013519287,4.0,3.4505510330200195,3.303699254989624,3.3361926078796387,2.9589884281158447,3.3208250999450684,2.3542392253875732,2.871422052383423,3.6233856678009033,3.2239744663238525,2.292177677154541,2.8564484119415283,3.0877561569213867,3.2067818641662598,2.0272414684295654,3.175060272216797,3.1624643802642822,3.3395657539367676
5,3.433642864227295,3.257218360900879,3.71651029586792,3.469250202178955,2.25754976272583,3.22507905960083,2.9978740215301514,2.870527505874634,3.3716845512390137,3.2387776374816895,3.085310220718384,3.3069257736206055,2.9536917209625244,3.2181553840637207,2.925722122192383,3.2343385219573975,2.8198740482330322,3.185264825820923,3.1227641105651855,3.2488009929656982,2.5881879329681396,2.969822406768799,2.6144373416900635,3.609434127807617,3.6740782260894775,2.708108425140381,3.3576927185058594,3.0,2.654395818710327,2.8157033920288086,3.0666520595550537,3.6129934787750244,2.877793788909912,4.0,2.5390427112579346,2.7795960903167725,3.3084053993225098,1.0,2.9090778827667236,2.6795341968536377,1.9307210445404053,2.4985930919647217,3.4465203285217285,3.2953178882598877,2.846163034439087,3.241865396499634,3.4208078384399414,3.190645217895508,5.0,3.6395318508148193,2.8046352863311768,3.2936394214630127,3.2541005611419678,1.0,3.3306374549865723,3.7509405612945557,3.3456778526306152,2.861708402633667,3.0459587574005127,3.142854690551758,2.9538800716400146,3.118048906326294,2.819164752960205,3.452857494354248,3.0649282932281494,2.6080126762390137,3.18365216255188,3.0267765522003174,3.265146255493164,3.0359580516815186,3.3017704486846924,3.5507168769836426,1.0,2.9812369346618652,3.190065622329712,2.750558853149414,2.7382049560546875,2.325676202774048,4.0,2.8743433952331543,2.971538782119751,2.239291191101074,2.879279375076294,2.7970645427703857,3.4353559017181396,3.230048656463623,3.1467788219451904,2.8949973583221436,2.5018720626831055,2.894712448120117,2.8361403942108154,2.996586561203003,2.9936745166778564,3.6547398567199707,2.327374219894409,3.2035562992095947,3.030503511428833,2.6581485271453857,2.668056011199951,2.8582615852355957,3.2164247035980225,2.811789035797119,2.9524126052856445,3.418505907058716,3.4282143115997314,3.487072467803955,2.867150068283081,3.497791051864624,4.0464277267456055,3.0941410064697266,3.145265817642212,3.3137149810791016,2.0,3.163137197494507,3.8186452388763428,5.0,3.031903028488159,2.6984360218048096,3.2180793285369873,2.937753677368164,2.694762945175171,3.82741379737854,3.8571553230285645,2.9123787879943848,3.206580638885498,2.983703374862671,3.3228962421417236,2.4993162155151367,3.2947998046875,3.366204261779785,3.7300941944122314,3.0845553874969482,2.715555429458618,3.2596216201782227,3.5809624195098877,3.1635639667510986,3.1949338912963867,2.620781183242798,2.9737894535064697,3.315267562866211,3.496326446533203,3.3654556274414062,3.3586530685424805,3.010314464569092,3.3834421634674072,2.4411563873291016,2.91813325881958,3.6819963455200195,3.280432939529419,2.3394196033477783,2.9019742012023926,3.133699417114258,3.2603416442871094,2.1319501399993896,3.2136547565460205,3.1971189975738525,3.4019665718078613
6,3.4677722454071045,3.2901999950408936,3.7406134605407715,3.508999824523926,2.28855562210083,3.2459514141082764,3.0229244232177734,2.9058244228363037,3.4187655448913574,3.256636619567871,3.116234302520752,3.3422656059265137,2.9893100261688232,3.2383506298065186,2.9616613388061523,3.262110948562622,2.8530354499816895,3.2154858112335205,3.1609654426574707,3.274873971939087,2.620882272720337,3.004227876663208,2.639899492263794,3.6445322036743164,5.0,2.736034631729126,3.0,2.9406065940856934,2.6831133365631104,2.8646750450134277,3.1123392581939697,3.635976791381836,2.9119973182678223,3.6282615661621094,2.5856714248657227,3.0,3.335789680480957,2.880742073059082,2.9302914142608643,2.7114477157592773,1.8972480297088623,2.523632287979126,3.487818956375122,3.3298635482788086,2.8835153579711914,3.2693662643432617,3.459266185760498,3.222635269165039,3.762660026550293,3.673065423965454,2.823516607284546,3.3292882442474365,3.293217658996582,3.798983573913574,3.354562759399414,3.782496452331543,3.380945920944214,2.8771347999572754,3.082662343978882,3.1663260459899902,2.9973671436309814,3.1405346393585205,2.849087953567505,3.484407901763916,3.08896541595459,2.6531715393066406,3.217102289199829,3.06250262260437,3.3028407096862793,3.0545356273651123,3.347088098526001,3.572427988052368,1.0,3.0069031715393066,3.238025188446045,2.8039627075195312,2.7727768421173096,2.3523547649383545,3.1750411987304688,2.913043260574341,3.001434326171875,2.236855983734131,2.9080049991607666,2.822375774383545,3.4749913215637207,3.2468314170837402,3.1675524711608887,2.946485757827759,2.542172431945801,2.9293291568756104,2.869525671005249,3.0335137844085693,3.023590326309204,3.6715996265411377,2.358924150466919,3.236103057861328,3.0618784427642822,2.673050880432129,2.685422897338867,2.8768041133880615,3.253725528717041,2.848606824874878,2.9863064289093018,3.4386403560638428,3.463205099105835,3.5097594261169434,2.9094157218933105,3.5272040367126465,4.077429294586182,3.113553762435913,3.179612874984741,3.346588373184204,3.609220266342163,3.191249370574951,3.8431594371795654,3.652036666870117,3.0581746101379395,2.729109525680542,3.2351765632629395,2.9625401496887207,2.693401575088501,3.855036497116089,3.888376474380493,3.0,3.2294232845306396,3.0142574310302734,3.3626012802124023,2.5013632774353027,3.328606367111206,1.0,3.760558605194092,3.11533260345459,2.745354175567627,3.2914438247680664,3.610107183456421,3.1666390895843506,3.2259891033172607,2.6603732109069824,2.9849648475646973,3.346402406692505,3.523270845413208,3.392364978790283,3.3934102058410645,3.0419061183929443,3.4032413959503174,2.440199613571167,2.9589931964874268,3.7136471271514893,3.322161912918091,2.3699941635131836,2.930133104324341,3.1595213413238525,3.2895259857177734,2.128911018371582,3.2526400089263916,3.2169671058654785,3.4252984523773193
9,3.555407762527466,3.3904809951782227,3.816474437713623,3.61411452293396,2.369080066680908,3.3394689559936523,3.1249570846557617,2.9986460208892822,3.497342348098755,3.353956937789917,3.20742130279541,3.418280839920044,3.081170082092285,3.331472873687744,3.040532112121582,3.3374667167663574,2.9361557960510254,3.311203956604004,3.2823522090911865,3.3502204418182373,2.7214205265045166,3.0598256587982178,2.736703395843506,3.726944923400879,3.8058245182037354,2.8209142684936523,3.480515480041504,3.0211172103881836,2.778773546218872,2.9551842212677,3.203683853149414,3.7309181690216064,2.9974827766418457,3.704747200012207,2.6660549640655518,2.8900790214538574,3.422006845474243,2.9845237731933594,3.027863025665283,2.8168115615844727,2.019638776779175,2.6111836433410645,3.5749146938323975,5.0,2.9725427627563477,3.371241569519043,3.0,3.342987060546875,3.8341643810272217,5.0,2.9246644973754883,3.4051058292388916,3.3965706825256348,5.0,3.4743123054504395,3.854827880859375,3.4858524799346924,2.961127519607544,3.1600182056427,3.257582902908325,3.0767838954925537,3.2359111309051514,2.94449520111084,3.57092022895813,3.1806938648223877,2.719661235809326,3.3045237064361572,3.130373954772949,3.3735830783843994,3.1600589752197266,3.421675205230713,3.6432316303253174,3.1330180168151855,3.100337266921997,3.3179707527160645,2.8712222576141357,2.8584797382354736,2.4307148456573486,3.0,3.017986536026001,3.090825080871582,2.342547655105591,3.0069565773010254,2.9273905754089355,3.5630481243133545,3.34785532951355,3.267461061477661,3.0483975410461426,2.6242759227752686,3.0207254886627197,2.9589881896972656,3.1235768795013428,3.1209330558776855,3.7547037601470947,2.4623265266418457,3.3238537311553955,3.1249401569366455,2.7883055210113525,2.7766828536987305,2.972017765045166,3.3446567058563232,2.9361572265625,3.090362071990967,3.539731502532959,3.5629611015319824,3.6058804988861084,3.0066590309143066,3.6201555728912354,4.160025119781494,3.2049825191497803,3.266277551651001,3.427635431289673,3.7051432132720947,3.271669626235962,3.930753469467163,3.7438111305236816,3.1469335556030273,2.828535318374634,3.3214504718780518,3.0585505962371826,2.791748285293579,3.9590935707092285,3.9626240730285645,3.0200748443603516,3.3101491928100586,3.0920627117156982,3.465010643005371,2.5667810440063477,3.435858726501465,3.454784870147705,3.8503143787384033,3.2224907875061035,2.8369972705841064,3.375359296798706,3.697908401489258,3.2361559867858887,3.2955617904663086,2.742215633392334,3.085963726043701,3.433462381362915,3.615095853805542,3.466554880142212,3.507331371307373,3.115222454071045,3.510699510574341,2.5222063064575195,3.034984588623047,3.797553300857544,3.4003875255584717,2.4723119735717773,3.0283443927764893,1.0,3.3565638065338135,2.221726894378662,3.3469417095184326,3.3296165466308594,3.5110409259796143
10,4.089216232299805,3.926708459854126,4.3686017990112305,4.15247917175293,2.9087343215942383,3.8786845207214355,3.6596970558166504,3.525646924972534,4.038487434387207,3.8859972953796387,3.7277064323425293,3.9551563262939453,3.6026768684387207,3.862628221511841,4.0,3.887871026992798,3.481820583343506,5.0,3.7925503253936768,3.8944127559661865,3.250267505645752,3.6267309188842773,3.265875816345215,4.267635822296143,4.3398823738098145,3.3692641258239746,4.019787788391113,3.5389976501464844,3.3171629905700684,3.497549295425415,3.7313411235809326,4.268807411193848,3.5552666187286377,4.237936019897461,3.201220989227295,3.438854455947876,3.970383644104004,3.5254039764404297,3.557100296020508,3.3413498401641846,2.500065565109253,3.155794382095337,4.113561630249023,3.956289529800415,3.515373468399048,3.9036474227905273,4.08450984954834,3.8553221225738525,4.377770900726318,4.317205429077148,3.451373338699341,3.946570873260498,3.926359176635742,4.412668704986572,3.985189199447632,4.3953728675842285,4.004443168640137,3.4995510578155518,3.705958604812622,3.795118808746338,3.6129343509674072,3.7610459327697754,3.473900556564331,4.109515190124512,3.720695734024048,3.28193736076355,3.8516948223114014,3.6841742992401123,3.9305171966552734,3.699726104736328,3.9582180976867676,4.186065673828125,3.6399197578430176,3.6523184776306152,3.857513189315796,3.4221673011779785,3.389390468597412,2.9719488620758057,3.802645206451416,3.5374667644500732,3.6314167976379395,2.8516242504119873,3.526498317718506,3.45760440826416,4.10308837890625,3.877042531967163,3.8020150661468506,3.5612759590148926,3.1579177379608154,3.5739219188690186,3.4922473430633545,3.0,3.656221866607666,4.293708324432373,2.9842331409454346,3.8681740760803223,3.68021297454834,3.3058197498321533,3.3070831298828125,3.5043699741363525,3.880082845687866,3.4784226417541504,3.612612009048462,4.077025413513184,4.08870267868042,4.142601013183594,2.0,4.160009384155273,4.6903862953186035,3.743856430053711,3.7989072799682617,3.9783225059509277,4.2397942543029785,3.806497573852539,4.471954345703125,4.0,3.6849758625030518,3.3500492572784424,3.8534555435180664,3.5836105346679688,3.3291711807250977,4.492641448974609,4.500090599060059,3.572596311569214,3.8649702072143555,3.6512529850006104,4.0,3.128382682800293,3.9479286670684814,3.9972028732299805,4.380661964416504,3.7339534759521484,3.386770725250244,3.917828321456909,4.238964557647705,3.7833895683288574,3.8530430793762207,3.267639398574829,3.6108226776123047,3.969881296157837,4.151215076446533,4.003561019897461,4.029073238372803,3.6537532806396484,4.029181003570557,3.0719223022460938,3.5834121704101562,4.342060089111328,3.9457859992980957,2.990603446960449,3.565462589263916,3.7989654541015625,3.9065961837768555,2.738753318786621,3.873271942138672,3.8447935581207275,4.039898872375488
11,3.9359400272369385,3.771275520324707,4.204456329345703,3.9795730113983154,2.7335784435272217,3.715585708618164,3.4943768978118896,3.351073980331421,3.878154754638672,3.728172779083252,3.5677788257598877,5.0,3.4358322620391846,3.706477403640747,3.4242281913757324,3.71781587600708,3.311556339263916,3.6857478618621826,5.0,3.7370173931121826,5.0,3.4528427124023438,3.107478380203247,4.1057233810424805,4.186115264892578,3.2024965286254883,3.8621089458465576,3.3782670497894287,3.1525046825408936,3.314939498901367,3.5687754154205322,4.109199523925781,3.370055913925171,4.0972089767456055,3.0310354232788086,3.274916410446167,3.8007383346557617,3.351966619491577,3.3873989582061768,3.18795108795166,2.3485846519470215,2.9805476665496826,3.943807363510132,3.799854278564453,3.354524850845337,3.7432541847229004,3.924267292022705,3.7037763595581055,5.0,4.1405348777771,3.2996037006378174,3.7883334159851074,3.7669296264648438,4.251936912536621,3.826873302459717,4.2369794845581055,3.849269390106201,3.3389673233032227,3.53387713432312,3.6406190395355225,3.456048011779785,3.6035947799682617,3.3028883934020996,3.944166898727417,3.545764684677124,3.0983259677886963,3.6880648136138916,3.516089916229248,3.754606246948242,3.5395710468292236,3.7958788871765137,4.032500267028809,3.4889395236968994,3.4813780784606934,3.685833215713501,3.2582545280456543,3.2265264987945557,2.7934470176696777,3.6520323753356934,3.378321886062622,3.462944984436035,2.6926283836364746,3.364572763442993,3.2954776287078857,3.940307140350342,3.7272913455963135,3.642434597015381,3.3997323513031006,2.990370035171509,3.3943655490875244,3.3273565769195557,3.503535032272339,3.494138479232788,4.144222259521484,2.8190810680389404,3.7112514972686768,3.514561891555786,3.147174596786499,3.150871992111206,3.330019950866699,3.7174642086029053,3.3120687007904053,3.4454848766326904,3.911203384399414,3.929285764694214,5.0,3.370487928390503,3.99996018409729,4.537519454956055,3.5645956993103027,3.6405537128448486,3.81864333152771,4.0879387855529785,3.642650604248047,4.30576753616333,4.110656261444092,5.0,3.195314645767212,3.6938960552215576,3.4356441497802734,3.165020704269409,4.339016437530518,4.349352836608887,3.4023444652557373,3.6922428607940674,3.4749410152435303,3.8228516578674316,2.952824115753174,3.7966368198394775,3.831930637359619,4.234944820404053,3.585355043411255,3.2144699096679688,3.7485008239746094,4.079778671264648,3.619683027267456,3.688504219055176,3.1145596504211426,3.4563541412353516,3.8070406913757324,3.9817514419555664,3.8513121604919434,3.862313747406006,3.497039318084717,3.8743772506713867,2.879697322845459,3.4084391593933105,4.1748576164245605,3.780024766921997,2.818382740020752,3.3963875770568848,3.6369616985321045,3.7458577156066895,2.5896003246307373,3.725778102874756,3.6955583095550537,3.8876140117645264
12,3.968557834625244,3.806913375854492,4.254283905029297,4.025949954986572,2.781627893447876,3.749087333679199,3.5271780490875244,3.4015824794769287,3.9185125827789307,3.77115535736084,3.6095945835113525,3.845149517059326,3.4772250652313232,3.7440083026885986,3.4607715606689453,3.7610714435577393,3.3512279987335205,3.7291159629821777,3.671013116836548,3.775460958480835,3.126277446746826,3.5058887004852295,3.1493117809295654,4.138079643249512,4.220968723297119,3.2394967079162598,3.904001474380493,3.4176442623138428,3.180100679397583,3.365347146987915,3.6029648780822754,4.147314071655273,3.413386106491089,4.136207103729248,3.073718547821045,3.3127195835113525,3.8243541717529297,3.38940691947937,3.415022134780884,3.225510358810425,2.390923500061035,3.0254480838775635,3.981529474258423,3.8345649242401123,3.3902249336242676,3.780384063720703,3.9717931747436523,3.7436771392822266,4.261707305908203,4.180267333984375,3.353301763534546,3.832183837890625,3.806886672973633,4.303021430969238,3.870112419128418,5.0,3.892422676086426,3.3909928798675537,3.5834531784057617,3.687028408050537,3.507683753967285,3.64215087890625,3.35524320602417,3.983539581298828,3.581184148788452,3.1622543334960938,3.7333967685699463,3.559396505355835,3.8012969493865967,3.5808799266815186,3.843280553817749,4.075453281402588,3.5203006267547607,3.520503282546997,3.732797145843506,3.2944839000701904,3.2540903091430664,2.851031541824341,3.695495843887329,3.4169676303863525,3.500509262084961,2.73293399810791,3.407407522201538,3.337611436843872,3.9746813774108887,3.774077892303467,3.6784515380859375,3.432896375656128,3.0357766151428223,3.430241346359253,3.3733835220336914,3.536320686340332,3.543635368347168,4.181795597076416,2.8690125942230225,3.751816749572754,3.5718019008636475,3.1857669353485107,3.185642719268799,3.375079393386841,3.763484001159668,3.355743885040283,3.496786117553711,3.9482672214508057,3.978346824645996,4.021217346191406,3.4288508892059326,4.033578395843506,4.569461345672607,3.5972423553466797,5.0,3.864461660385132,5.0,3.6917364597320557,4.334235191345215,4.1523919105529785,3.560692548751831,3.230005979537964,4.0,3.4684181213378906,3.1960184574127197,4.370680809020996,4.399211406707764,3.4489710330963135,3.736663579940796,3.5107195377349854,3.8561105728149414,3.000321626663208,3.834414005279541,4.0,4.267536163330078,3.6170871257781982,3.2500016689300537,3.7962355613708496,4.126815319061279,3.6530280113220215,3.7277753353118896,3.150285005569458,3.4892849922180176,3.8330814838409424,4.028305530548096,3.8956105709075928,3.9023690223693848,3.5493276119232178,3.9203548431396484,2.9354681968688965,3.448676109313965,4.218255996704102,3.8211252689361572,2.8754591941833496,3.44326114654541,3.6832504272460938,3.7985427379608154,2.6296706199645996,3.755422830581665,3.7368927001953125,3.9346425533294678
13,4.388967990875244,4.211862087249756,4.672101020812988,5.0,3.1890687942504883,4.164190769195557,3.944162607192993,3.815256118774414,4.319826602935791,4.193601608276367,4.031576156616211,4.260834693908691,3.9108402729034424,4.172793388366699,3.885331392288208,4.182910442352295,3.762552261352539,4.133913040161133,4.089135646820068,4.194278717041016,3.5457851886749268,3.913985013961792,3.5670790672302246,4.567328453063965,4.628597736358643,3.6607072353363037,4.318935394287109,3.8415749073028564,3.6054883003234863,3.7678706645965576,4.0354413986206055,4.5590667724609375,3.8292784690856934,4.553709506988525,3.493072509765625,3.7292308807373047,4.264599323272705,3.803042411804199,3.855823516845703,3.633751630783081,2.7790162563323975,3.437377691268921,4.395484924316406,4.251223564147949,3.8043274879455566,4.1940999031066895,4.380307674407959,4.149982452392578,4.677587032318115,4.589971542358398,3.749799966812134,4.251160621643066,4.219394683837891,4.705483913421631,4.281442165374756,4.0,4.31348991394043,3.776232957839966,3.987039089202881,4.089774131774902,3.897257089614868,5.0,3.7628896236419678,4.406067371368408,4.012894153594971,3.5553576946258545,4.135644435882568,3.969177722930908,4.216209411621094,3.988142728805542,4.26140022277832,4.49293327331543,3.933720111846924,3.9428417682647705,4.144876956939697,3.712266445159912,3.6862995624542236,3.2567408084869385,4.0968122482299805,3.827393054962158,3.9247312545776367,3.14670991897583,3.8277196884155273,3.740839958190918,4.397733211517334,4.172173976898193,4.097553730010986,3.853048324584961,3.4534318447113037,3.8461689949035645,3.773667335510254,3.950770139694214,3.939728260040283,4.6012444496154785,3.2721588611602783,4.157516956329346,3.9651222229003906,3.596226453781128,3.6026742458343506,3.798898220062256,4.167898178100586,3.7562413215637207,3.8970441818237305,4.3590288162231445,4.388288974761963,4.435221195220947,3.8158421516418457,4.449887752532959,5.000176906585693,3.0,4.097951889038086,4.263913631439209,4.53495454788208,4.106906890869141,4.764115333557129,4.555985450744629,3.9750821590423584,3.648681879043579,4.141287803649902,3.87542462348938,3.619673013687134,4.781158447265625,4.810368061065674,3.862748384475708,4.143664836883545,3.9292402267456055,4.278716087341309,3.423149347305298,4.256413459777832,5.0,4.683056354522705,4.035633563995361,3.673358917236328,4.213674545288086,4.536177635192871,4.085361480712891,4.150871753692627,3.5692005157470703,3.9080495834350586,4.262007236480713,4.440069675445557,4.310159683227539,4.314806938171387,3.953199625015259,4.3180623054504395,3.339653968811035,3.865497350692749,4.636098384857178,4.2452168464660645,3.2685585021972656,3.8482587337493896,4.085322380065918,4.197932243347168,3.0405094623565674,4.174617767333984,4.1382670402526855,4.323683738708496
